time	V(bit_1)-1.5	V(bit_2)-3	V(bit_3)-4.5	V(clk)	V(reset)-6
0.000000000000000e+000	-1.499775e+000	-2.999702e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
1.000000000000000e-009	-1.499775e+000	-2.999702e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
1.000056250000000e-009	-1.498160e+000	-2.998108e+000	-4.498108e+000	5.625000e-002	-6.000000e+000
1.000168749999999e-009	-1.495532e+000	-2.995547e+000	-4.495546e+000	1.687500e-001	-6.000000e+000
1.000393749999998e-009	-1.491109e+000	-2.991312e+000	-4.491310e+000	3.937500e-001	-6.000000e+000
1.000604575332215e-009	-1.487402e+000	-2.987776e+000	-4.487774e+000	6.045753e-001	-6.000000e+000
1.001000000000000e-009	-1.481253e+000	-2.981876e+000	-4.481874e+000	1.000000e+000	-6.000000e+000
1.001039542466779e-009	-1.481783e+000	-2.982385e+000	-4.482383e+000	1.000000e+000	-6.000000e+000
1.001118627400336e-009	-1.482405e+000	-2.982957e+000	-4.482956e+000	1.000000e+000	-6.000000e+000
1.001276797267450e-009	-1.483064e+000	-2.983495e+000	-4.483494e+000	1.000000e+000	-6.000000e+000
1.001593137001677e-009	-1.484122e+000	-2.984286e+000	-4.484286e+000	1.000000e+000	-6.000000e+000
1.002225816470133e-009	-1.486082e+000	-2.985682e+000	-4.485683e+000	1.000000e+000	-6.000000e+000
1.003491175407043e-009	-1.489541e+000	-2.987968e+000	-4.487970e+000	1.000000e+000	-6.000000e+000
1.006021893280865e-009	-1.495115e+000	-2.991263e+000	-4.491264e+000	1.000000e+000	-6.000000e+000
1.011083329028508e-009	-1.502535e+000	-2.995294e+000	-4.495294e+000	1.000000e+000	-6.000000e+000
1.021206200523795e-009	-1.505978e+000	-2.999619e+000	-4.499618e+000	1.000000e+000	-6.000000e+000
1.034272011912882e-009	-1.487855e+000	-3.001914e+000	-4.501916e+000	1.000000e+000	-6.000000e+000
1.048100698789412e-009	-1.442140e+000	-3.001988e+000	-4.501996e+000	1.000000e+000	-6.000000e+000
1.065827001694213e-009	-1.361258e+000	-3.001058e+000	-4.501070e+000	1.000000e+000	-6.000000e+000
1.085472933385678e-009	-1.262972e+000	-3.000329e+000	-4.500338e+000	1.000000e+000	-6.000000e+000
1.111985184623940e-009	-1.132719e+000	-2.999916e+000	-4.499907e+000	1.000000e+000	-6.000000e+000
1.141282059623940e-009	-1.002759e+000	-2.999790e+000	-4.499738e+000	1.000000e+000	-6.000000e+000
1.170578934623940e-009	-8.914939e-001	-2.999791e+000	-4.499691e+000	1.000000e+000	-6.000000e+000
1.199875809623940e-009	-7.982255e-001	-2.999662e+000	-4.499683e+000	1.000000e+000	-6.000000e+000
1.229172684623940e-009	-7.202064e-001	-2.998812e+000	-4.499684e+000	1.000000e+000	-6.000000e+000
1.258469559623940e-009	-6.549872e-001	-2.996738e+000	-4.499687e+000	1.000000e+000	-6.000000e+000
1.287766434623940e-009	-6.005721e-001	-2.994736e+000	-4.499692e+000	1.000000e+000	-6.000000e+000
1.317063309623940e-009	-5.560524e-001	-2.995807e+000	-4.499704e+000	1.000000e+000	-6.000000e+000
1.346360184623940e-009	-5.229644e-001	-3.000305e+000	-4.499716e+000	1.000000e+000	-6.000000e+000
1.375657059623939e-009	-5.027411e-001	-3.004360e+000	-4.499714e+000	1.000000e+000	-6.000000e+000
1.404953934623939e-009	-4.930818e-001	-3.005280e+000	-4.499699e+000	1.000000e+000	-6.000000e+000
1.430693147948241e-009	-4.900012e-001	-3.004219e+000	-4.499686e+000	1.000000e+000	-6.000000e+000
1.454824856316966e-009	-4.896129e-001	-3.002793e+000	-4.499680e+000	1.000000e+000	-6.000000e+000
1.472179916041769e-009	-4.902426e-001	-3.001799e+000	-4.499680e+000	1.000000e+000	-6.000000e+000
1.492098479619194e-009	-4.914590e-001	-3.000872e+000	-4.499687e+000	1.000000e+000	-6.000000e+000
1.509910960695167e-009	-4.926769e-001	-3.000333e+000	-4.499696e+000	1.000000e+000	-6.000000e+000
1.528458568010384e-009	-4.939058e-001	-2.999996e+000	-4.499704e+000	1.000000e+000	-6.000000e+000
1.552624493072133e-009	-4.953262e-001	-2.999720e+000	-4.499708e+000	1.000000e+000	-6.000000e+000
1.581921368072133e-009	-4.967481e-001	-2.999534e+000	-4.499709e+000	1.000000e+000	-6.000000e+000
1.611218243072133e-009	-4.978435e-001	-2.999459e+000	-4.499707e+000	1.000000e+000	-6.000000e+000
1.640515118072133e-009	-4.986411e-001	-2.999442e+000	-4.499705e+000	1.000000e+000	-6.000000e+000
1.669811993072133e-009	-4.992032e-001	-2.999449e+000	-4.499703e+000	1.000000e+000	-6.000000e+000
1.699108868072132e-009	-4.995894e-001	-2.999467e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.728405743072132e-009	-4.998490e-001	-2.999489e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.757702618072132e-009	-5.000197e-001	-2.999512e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.786999493072132e-009	-5.001298e-001	-2.999534e+000	-4.499701e+000	1.000000e+000	-6.000000e+000
1.816296368072132e-009	-5.001995e-001	-2.999553e+000	-4.499701e+000	1.000000e+000	-6.000000e+000
1.845593243072132e-009	-5.002428e-001	-2.999569e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.874890118072132e-009	-5.002685e-001	-2.999584e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.904186993072132e-009	-5.002825e-001	-2.999596e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.933483868072132e-009	-5.002890e-001	-2.999606e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.962780743072132e-009	-5.002910e-001	-2.999615e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.971703125000000e-009	-5.002910e-001	-2.999618e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.983155236144265e-009	-5.002900e-001	-2.999620e+000	-4.499701e+000	1.000000e+000	-6.000000e+000
1.984155236144265e-009	-5.002901e-001	-2.999620e+000	-4.499701e+000	1.000000e+000	-6.000000e+000
1.986155236144266e-009	-5.002903e-001	-2.999621e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.990155236144267e-009	-5.002899e-001	-2.999622e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.992999999999998e-009	-5.002896e-001	-2.999623e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.995310472288539e-009	-5.002896e-001	-2.999624e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.996379055422918e-009	-5.002894e-001	-2.999624e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.998516221691675e-009	-5.002892e-001	-2.999624e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
1.999516221691675e-009	-5.002886e-001	-2.999624e+000	-4.499701e+000	1.000000e+000	-6.000000e+000
2.000000000000000e-009	-5.002927e-001	-2.999630e+000	-4.499707e+000	1.000000e+000	-6.000000e+000
2.000032443383350e-009	-5.002915e-001	-2.999628e+000	-4.499706e+000	1.000000e+000	-6.000000e+000
2.000097330150051e-009	-5.002888e-001	-2.999625e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
2.000227103683452e-009	-5.002890e-001	-2.999625e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
2.000486650750253e-009	-5.002888e-001	-2.999625e+000	-4.499702e+000	1.000000e+000	-6.000000e+000
2.001000000000000e-009	-5.002871e-001	-2.999623e+000	-4.499700e+000	1.000000e+000	-6.000000e+000
2.001051334924975e-009	-5.014889e-001	-3.000635e+000	-4.500708e+000	9.486651e-001	-6.000000e+000
2.001154004774924e-009	-5.034870e-001	-3.002191e+000	-4.502253e+000	8.459952e-001	-6.000000e+000
2.001359344474823e-009	-5.069650e-001	-3.004795e+000	-4.504832e+000	6.406555e-001	-6.000000e+000
2.001589320600203e-009	-5.106484e-001	-3.007825e+000	-4.507830e+000	4.106794e-001	-6.000000e+000
2.002000000000000e-009	-5.169342e-001	-3.013496e+000	-4.513441e+000	0.000000e+000	-6.000000e+000
2.002041067939980e-009	-5.165589e-001	-3.013019e+000	-4.512967e+000	0.000000e+000	-6.000000e+000
2.002123203819940e-009	-5.161331e-001	-3.012512e+000	-4.512466e+000	0.000000e+000	-6.000000e+000
2.002287475579859e-009	-5.157027e-001	-3.012115e+000	-4.512079e+000	0.000000e+000	-6.000000e+000
2.002616019099697e-009	-5.150273e-001	-3.011576e+000	-4.511559e+000	0.000000e+000	-6.000000e+000
2.003273106139373e-009	-5.138229e-001	-3.010573e+000	-4.510591e+000	0.000000e+000	-6.000000e+000
2.004587280218725e-009	-5.118445e-001	-3.008801e+000	-4.508884e+000	0.000000e+000	-6.000000e+000
2.007215628377428e-009	-5.089635e-001	-3.005940e+000	-4.506145e+000	0.000000e+000	-6.000000e+000
2.012432867719660e-009	-5.052702e-001	-3.001842e+000	-4.502284e+000	0.000000e+000	-6.000000e+000
2.018816716966944e-009	-5.025564e-001	-2.998947e+000	-4.499549e+000	0.000000e+000	-6.000000e+000
2.031584415461511e-009	-4.993243e-001	-2.996898e+000	-4.497368e+000	0.000000e+000	-6.000000e+000
2.043770162224434e-009	-4.979031e-001	-2.997091e+000	-4.497244e+000	0.000000e+000	-6.000000e+000
2.061421204239608e-009	-4.979758e-001	-2.998407e+000	-4.498285e+000	0.000000e+000	-6.000000e+000
2.081268485612397e-009	-4.989318e-001	-2.999379e+000	-4.499273e+000	0.000000e+000	-6.000000e+000
2.100270264480853e-009	-4.997369e-001	-2.999785e+000	-4.499774e+000	0.000000e+000	-6.000000e+000
2.117161468025012e-009	-5.000876e-001	-2.999952e+000	-4.499939e+000	0.000000e+000	-6.000000e+000
2.133807796753989e-009	-5.001481e-001	-3.000015e+000	-4.499972e+000	0.000000e+000	-6.000000e+000
2.151109067166187e-009	-5.001589e-001	-2.999978e+000	-4.499952e+000	0.000000e+000	-6.000000e+000
2.175008703559393e-009	-5.002298e-001	-2.999884e+000	-4.499899e+000	0.000000e+000	-6.000000e+000
2.197807427788130e-009	-5.002698e-001	-2.999814e+000	-4.499849e+000	0.000000e+000	-6.000000e+000
2.227104302788131e-009	-5.002742e-001	-2.999755e+000	-4.499798e+000	0.000000e+000	-6.000000e+000
2.256401177788131e-009	-5.002660e-001	-2.999718e+000	-4.499762e+000	0.000000e+000	-6.000000e+000
2.285698052788131e-009	-5.002552e-001	-2.999697e+000	-4.499739e+000	0.000000e+000	-6.000000e+000
2.314994927788131e-009	-5.002459e-001	-2.999685e+000	-4.499724e+000	0.000000e+000	-6.000000e+000
2.344291802788131e-009	-5.002384e-001	-2.999678e+000	-4.499716e+000	0.000000e+000	-6.000000e+000
2.432182427788132e-009	-5.002230e-001	-2.999672e+000	-4.499705e+000	0.000000e+000	-6.000000e+000
2.930229302788134e-009	-5.001786e-001	-2.999683e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.959526177788134e-009	-5.001768e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.970703125000000e-009	-5.001761e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.977646105576268e-009	-5.001757e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.986114038847464e-009	-5.001749e-001	-2.999683e+000	-4.499701e+000	0.000000e+000	-6.000000e+000
2.987114038847463e-009	-5.001750e-001	-2.999684e+000	-4.499701e+000	0.000000e+000	-6.000000e+000
2.989114038847462e-009	-5.001751e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.993114038847460e-009	-5.001751e-001	-2.999685e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.994114038847460e-009	-5.001749e-001	-2.999685e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.996114038847459e-009	-5.001748e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.997114038847458e-009	-5.001746e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.998000000000001e-009	-5.001753e-001	-2.999685e+000	-4.499703e+000	0.000000e+000	-6.000000e+000
2.998228077694915e-009	-5.001751e-001	-2.999685e+000	-4.499703e+000	0.000000e+000	-6.000000e+000
2.998684233084743e-009	-5.001745e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.999087689220345e-009	-5.001737e-001	-2.999683e+000	-4.499701e+000	0.000000e+000	-6.000000e+000
2.999193087728796e-009	-5.001739e-001	-2.999683e+000	-4.499701e+000	0.000000e+000	-6.000000e+000
2.999403884745698e-009	-5.001744e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.999578405966195e-009	-5.001748e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.999650957559006e-009	-5.001748e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
2.999796060744629e-009	-5.001744e-001	-2.999684e+000	-4.499702e+000	0.000000e+000	-6.000000e+000
3.000000000000000e-009	-5.001723e-001	-2.999684e+000	-4.499701e+000	4.135903e-013	-6.000000e+000
3.000020393925537e-009	-4.996312e-001	-2.998943e+000	-4.498961e+000	2.039392e-002	-6.000000e+000
3.000061181776612e-009	-4.987587e-001	-2.997753e+000	-4.497774e+000	6.118178e-002	-6.000000e+000
3.000142757478760e-009	-4.973668e-001	-2.995960e+000	-4.495985e+000	1.427575e-001	-6.000000e+000
3.000305908883057e-009	-4.948221e-001	-2.992885e+000	-4.492918e+000	3.059089e-001	-6.000000e+000
3.000631187385875e-009	-4.898279e-001	-2.987365e+000	-4.487395e+000	6.311874e-001	-6.000000e+000
3.001000000000000e-009	-4.841582e-001	-2.981873e+000	-4.481848e+000	1.000000e+000	-6.000000e+000
3.001036881261413e-009	-4.844840e-001	-2.982424e+000	-4.482357e+000	1.000000e+000	-6.000000e+000
3.001110643784238e-009	-4.848049e-001	-2.983061e+000	-4.482924e+000	1.000000e+000	-6.000000e+000
3.001258168829888e-009	-4.850241e-001	-2.983703e+000	-4.483443e+000	1.000000e+000	-6.000000e+000
3.001553218921189e-009	-4.852923e-001	-2.984697e+000	-4.484191e+000	1.000000e+000	-6.000000e+000
3.002143319103790e-009	-4.857554e-001	-2.986524e+000	-4.485513e+000	1.000000e+000	-6.000000e+000
3.003323519468991e-009	-4.864849e-001	-2.989711e+000	-4.487699e+000	1.000000e+000	-6.000000e+000
3.005683920199395e-009	-4.875168e-001	-2.994823e+000	-4.490926e+000	1.000000e+000	-6.000000e+000
3.009986216047194e-009	-4.887780e-001	-3.001579e+000	-4.494752e+000	1.000000e+000	-6.000000e+000
3.016412429875741e-009	-4.901304e-001	-3.007188e+000	-4.498202e+000	1.000000e+000	-6.000000e+000
3.025343535034641e-009	-4.922426e-001	-3.004155e+000	-4.500787e+000	1.000000e+000	-6.000000e+000
3.038924660440885e-009	-5.012379e-001	-2.976139e+000	-4.502058e+000	1.000000e+000	-6.000000e+000
3.055387565443083e-009	-5.318688e-001	-2.916986e+000	-4.501618e+000	1.000000e+000	-6.000000e+000
3.074076855662716e-009	-5.984551e-001	-2.834236e+000	-4.500685e+000	1.000000e+000	-6.000000e+000
3.094107363279474e-009	-6.977443e-001	-2.741650e+000	-4.500135e+000	1.000000e+000	-6.000000e+000
3.123404238279474e-009	-8.542365e-001	-2.612156e+000	-4.499832e+000	1.000000e+000	-6.000000e+000
3.152701113279474e-009	-9.921091e-001	-2.494944e+000	-4.499760e+000	1.000000e+000	-6.000000e+000
3.181997988279475e-009	-1.103336e+000	-2.390831e+000	-4.499779e+000	1.000000e+000	-6.000000e+000
3.211294863279475e-009	-1.196099e+000	-2.298531e+000	-4.499627e+000	1.000000e+000	-6.000000e+000
3.238526475261070e-009	-1.271757e+000	-2.225377e+000	-4.498632e+000	1.000000e+000	-6.000000e+000
3.267823350261070e-009	-1.343403e+000	-2.163405e+000	-4.496211e+000	1.000000e+000	-6.000000e+000
3.296522250801795e-009	-1.402941e+000	-2.118468e+000	-4.494437e+000	1.000000e+000	-6.000000e+000
3.325819125801795e-009	-1.450408e+000	-2.084793e+000	-4.496450e+000	1.000000e+000	-6.000000e+000
3.354932215142079e-009	-1.482521e+000	-2.059359e+000	-4.501987e+000	1.000000e+000	-6.000000e+000
3.376813779404726e-009	-1.495986e+000	-2.043969e+000	-4.505724e+000	1.000000e+000	-6.000000e+000
3.401221397775577e-009	-1.502831e+000	-2.029639e+000	-4.507653e+000	1.000000e+000	-6.000000e+000
3.424735732343631e-009	-1.505374e+000	-2.018331e+000	-4.508690e+000	1.000000e+000	-6.000000e+000
3.443354046388987e-009	-1.505753e+000	-2.012152e+000	-4.509853e+000	1.000000e+000	-6.000000e+000
3.463243855426429e-009	-1.505390e+000	-2.008961e+000	-4.511171e+000	1.000000e+000	-6.000000e+000
3.479513897680297e-009	-1.504850e+000	-2.008121e+000	-4.511729e+000	1.000000e+000	-6.000000e+000
3.498758018556444e-009	-1.504140e+000	-2.007644e+000	-4.511557e+000	1.000000e+000	-6.000000e+000
3.514577647425448e-009	-1.503604e+000	-2.006892e+000	-4.510213e+000	1.000000e+000	-6.000000e+000
3.533308513807782e-009	-1.503062e+000	-2.005496e+000	-4.506296e+000	1.000000e+000	-6.000000e+000
3.554737315960367e-009	-1.502555e+000	-2.003707e+000	-4.499982e+000	1.000000e+000	-6.000000e+000
3.572209069235575e-009	-1.502230e+000	-2.002430e+000	-4.495468e+000	1.000000e+000	-6.000000e+000
3.590629198332108e-009	-1.501965e+000	-2.001454e+000	-4.492775e+000	1.000000e+000	-6.000000e+000
3.614082241821402e-009	-1.501695e+000	-2.000644e+000	-4.491617e+000	1.000000e+000	-6.000000e+000
3.635703489651569e-009	-1.501495e+000	-2.000242e+000	-4.491890e+000	1.000000e+000	-6.000000e+000
3.665000364651569e-009	-1.501276e+000	-2.000063e+000	-4.493190e+000	1.000000e+000	-6.000000e+000
3.692648869854033e-009	-1.501105e+000	-2.000080e+000	-4.494585e+000	1.000000e+000	-6.000000e+000
3.721945744854033e-009	-1.500955e+000	-2.000182e+000	-4.495920e+000	1.000000e+000	-6.000000e+000
3.751242619854033e-009	-1.500830e+000	-2.000293e+000	-4.496992e+000	1.000000e+000	-6.000000e+000
3.780539494854033e-009	-1.500725e+000	-2.000383e+000	-4.497793e+000	1.000000e+000	-6.000000e+000
3.809836369854033e-009	-1.500638e+000	-2.000446e+000	-4.498367e+000	1.000000e+000	-6.000000e+000
3.839133244854032e-009	-1.500564e+000	-2.000483e+000	-4.498768e+000	1.000000e+000	-6.000000e+000
3.868430119854032e-009	-1.500501e+000	-2.000499e+000	-4.499044e+000	1.000000e+000	-6.000000e+000
3.897726994854032e-009	-1.500447e+000	-2.000501e+000	-4.499232e+000	1.000000e+000	-6.000000e+000
3.927023869854032e-009	-1.500400e+000	-2.000494e+000	-4.499358e+000	1.000000e+000	-6.000000e+000
3.956320744854031e-009	-1.500359e+000	-2.000481e+000	-4.499447e+000	1.000000e+000	-6.000000e+000
3.971703125000001e-009	-1.500338e+000	-2.000472e+000	-4.499482e+000	1.000000e+000	-6.000000e+000
3.972703125000000e-009	-1.500337e+000	-2.000471e+000	-4.499485e+000	1.000000e+000	-6.000000e+000
3.974703124999998e-009	-1.500335e+000	-2.000471e+000	-4.499489e+000	1.000000e+000	-6.000000e+000
3.978703124999995e-009	-1.500330e+000	-2.000468e+000	-4.499495e+000	1.000000e+000	-6.000000e+000
3.986703124999987e-009	-1.500321e+000	-2.000463e+000	-4.499508e+000	1.000000e+000	-6.000000e+000
3.987703124999986e-009	-1.500320e+000	-2.000462e+000	-4.499510e+000	1.000000e+000	-6.000000e+000
3.989703124999984e-009	-1.500318e+000	-2.000461e+000	-4.499513e+000	1.000000e+000	-6.000000e+000
3.993703124999980e-009	-1.500314e+000	-2.000459e+000	-4.499519e+000	1.000000e+000	-6.000000e+000
3.994703124999979e-009	-1.500312e+000	-2.000458e+000	-4.499520e+000	1.000000e+000	-6.000000e+000
3.996703124999977e-009	-1.500311e+000	-2.000458e+000	-4.499524e+000	1.000000e+000	-6.000000e+000
3.997000000000004e-009	-1.500310e+000	-2.000457e+000	-4.499524e+000	1.000000e+000	-6.000000e+000
3.997593750000058e-009	-1.500309e+000	-2.000456e+000	-4.499524e+000	1.000000e+000	-6.000000e+000
3.998781250000165e-009	-1.500308e+000	-2.000455e+000	-4.499526e+000	1.000000e+000	-6.000000e+000
3.999781250000164e-009	-1.500307e+000	-2.000456e+000	-4.499528e+000	1.000000e+000	-6.000000e+000
4.000000000000001e-009	-1.500307e+000	-2.000455e+000	-4.499528e+000	1.000000e+000	-6.000000e+000
4.000437499999675e-009	-1.500306e+000	-2.000454e+000	-4.499528e+000	1.000000e+000	-6.000000e+000
4.001000000000001e-009	-1.500297e+000	-2.000446e+000	-4.499522e+000	1.000000e+000	-6.000000e+000
4.001056250000033e-009	-1.501413e+000	-2.001716e+000	-4.500601e+000	9.437500e-001	-6.000000e+000
4.001168750000098e-009	-1.503159e+000	-2.003827e+000	-4.502267e+000	8.312500e-001	-6.000000e+000
4.001393750000229e-009	-1.506147e+000	-2.007527e+000	-4.505066e+000	6.062500e-001	-6.000000e+000
4.001549999999739e-009	-1.508326e+000	-2.010015e+000	-4.507099e+000	4.500000e-001	-6.000000e+000
4.001687500000977e-009	-1.510358e+000	-2.012156e+000	-4.508994e+000	3.125000e-001	-6.000000e+000
4.001799999990612e-009	-1.512035e+000	-2.013849e+000	-4.510554e+000	2.000000e-001	-6.000000e+000
4.001850000013821e-009	-1.512774e+000	-2.014580e+000	-4.511241e+000	1.500000e-001	-6.000000e+000
4.001899999953582e-009	-1.513508e+000	-2.015296e+000	-4.511923e+000	1.000000e-001	-6.000000e+000
4.001914297834071e-009	-1.513744e+000	-2.015527e+000	-4.512144e+000	7.346289e-002	-6.000000e+000
4.001928595714561e-009	-1.513971e+000	-2.015749e+000	-4.512356e+000	5.100955e-002	-6.000000e+000
4.001942893595050e-009	-1.514189e+000	-2.015961e+000	-4.512559e+000	3.264002e-002	-6.000000e+000
4.001957191475540e-009	-1.514398e+000	-2.016164e+000	-4.512753e+000	1.835430e-002	-6.000000e+000
4.001971489356030e-009	-1.514597e+000	-2.016357e+000	-4.512938e+000	8.152388e-003	-6.000000e+000
4.001985787236519e-009	-1.514787e+000	-2.016541e+000	-4.513113e+000	2.034289e-003	-6.000000e+000
4.002000085117009e-009	-1.514967e+000	-2.016716e+000	-4.513279e+000	0.000000e+000	-6.000000e+000
4.002000170567810e-009	-1.514968e+000	-2.016716e+000	-4.513279e+000	0.000000e+000	-6.000000e+000
4.002000341469413e-009	-1.514967e+000	-2.016715e+000	-4.513278e+000	0.000000e+000	-6.000000e+000
4.002000683272618e-009	-1.514959e+000	-2.016708e+000	-4.513269e+000	0.000000e+000	-6.000000e+000
4.002001366879029e-009	-1.514935e+000	-2.016684e+000	-4.513245e+000	0.000000e+000	-6.000000e+000
4.002002734091850e-009	-1.514885e+000	-2.016635e+000	-4.513194e+000	0.000000e+000	-6.000000e+000
4.002005468517491e-009	-1.514804e+000	-2.016558e+000	-4.513110e+000	0.000000e+000	-6.000000e+000
4.002010937368774e-009	-1.514679e+000	-2.016454e+000	-4.512982e+000	0.000000e+000	-6.000000e+000
4.002021875071341e-009	-1.514502e+000	-2.016324e+000	-4.512798e+000	0.000000e+000	-6.000000e+000
4.002043750476474e-009	-1.514286e+000	-2.016166e+000	-4.512575e+000	0.000000e+000	-6.000000e+000
4.002087501286741e-009	-1.514067e+000	-2.015982e+000	-4.512351e+000	0.000000e+000	-6.000000e+000
4.002175002907273e-009	-1.513837e+000	-2.015741e+000	-4.512126e+000	0.000000e+000	-6.000000e+000
4.002350006148338e-009	-1.513507e+000	-2.015352e+000	-4.511816e+000	0.000000e+000	-6.000000e+000
4.002700012630469e-009	-1.512916e+000	-2.014643e+000	-4.511267e+000	0.000000e+000	-6.000000e+000
4.003400025594730e-009	-1.511821e+000	-2.013376e+000	-4.510252e+000	0.000000e+000	-6.000000e+000
4.004800051523252e-009	-1.509877e+000	-2.011296e+000	-4.508468e+000	0.000000e+000	-6.000000e+000
4.007600103380295e-009	-1.506736e+000	-2.008324e+000	-4.505643e+000	0.000000e+000	-6.000000e+000
4.013200207094383e-009	-1.502491e+000	-2.004749e+000	-4.501932e+000	0.000000e+000	-6.000000e+000
4.024400414522557e-009	-1.498189e+000	-2.000780e+000	-4.498154e+000	0.000000e+000	-6.000000e+000
4.036378969420696e-009	-1.497183e+000	-1.998693e+000	-4.497029e+000	0.000000e+000	-6.000000e+000
4.054698257443608e-009	-1.498367e+000	-1.998183e+000	-4.497730e+000	0.000000e+000	-6.000000e+000
4.077246474762035e-009	-1.499777e+000	-1.999069e+000	-4.498951e+000	0.000000e+000	-6.000000e+000
4.100337843117989e-009	-1.500416e+000	-1.999899e+000	-4.499667e+000	0.000000e+000	-6.000000e+000
4.119298975474830e-009	-1.500580e+000	-2.000197e+000	-4.499863e+000	0.000000e+000	-6.000000e+000
4.141172865980551e-009	-1.500593e+000	-2.000315e+000	-4.499888e+000	0.000000e+000	-6.000000e+000
4.163579524074646e-009	-1.500488e+000	-2.000350e+000	-4.499853e+000	0.000000e+000	-6.000000e+000
4.187973742924891e-009	-1.500360e+000	-2.000353e+000	-4.499800e+000	0.000000e+000	-6.000000e+000
4.217270617924891e-009	-1.500259e+000	-2.000342e+000	-4.499748e+000	0.000000e+000	-6.000000e+000
4.246567492924890e-009	-1.500192e+000	-2.000328e+000	-4.499710e+000	0.000000e+000	-6.000000e+000
4.275864367924890e-009	-1.500150e+000	-2.000315e+000	-4.499687e+000	0.000000e+000	-6.000000e+000
4.305161242924890e-009	-1.500121e+000	-2.000304e+000	-4.499673e+000	0.000000e+000	-6.000000e+000
4.334458117924890e-009	-1.500100e+000	-2.000293e+000	-4.499666e+000	0.000000e+000	-6.000000e+000
4.422348742924889e-009	-1.500059e+000	-2.000268e+000	-4.499660e+000	0.000000e+000	-6.000000e+000
4.493498296496316e-009	-1.500038e+000	-2.000252e+000	-4.499662e+000	0.000000e+000	-6.000000e+000
4.564647850067745e-009	-1.500019e+000	-2.000238e+000	-4.499665e+000	0.000000e+000	-6.000000e+000
4.635797403639172e-009	-1.500002e+000	-2.000226e+000	-4.499667e+000	0.000000e+000	-6.000000e+000
4.706946957210600e-009	-1.499987e+000	-2.000215e+000	-4.499669e+000	0.000000e+000	-6.000000e+000
4.778096510782028e-009	-1.499974e+000	-2.000205e+000	-4.499671e+000	0.000000e+000	-6.000000e+000
4.849246064353456e-009	-1.499963e+000	-2.000197e+000	-4.499673e+000	0.000000e+000	-6.000000e+000
4.920395617924884e-009	-1.499954e+000	-2.000191e+000	-4.499675e+000	0.000000e+000	-6.000000e+000
4.949692492924884e-009	-1.499950e+000	-2.000188e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.970703125000000e-009	-1.499947e+000	-2.000186e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.971703125000001e-009	-1.499947e+000	-2.000186e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.973703125000001e-009	-1.499947e+000	-2.000186e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.977703125000003e-009	-1.499946e+000	-2.000185e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.985703125000005e-009	-1.499945e+000	-2.000185e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.988703125000006e-009	-1.499945e+000	-2.000184e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.992703125000007e-009	-1.499945e+000	-2.000184e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
4.993703125000007e-009	-1.499945e+000	-2.000184e+000	-4.499676e+000	0.000000e+000	-6.000000e+000
