time	V(n015)
5.801235725538187e-004	-5.302045e-001
5.801530661102214e-004	-3.840237e-001
5.801861048756324e-004	-2.737467e-001
5.802386081270247e-004	-1.671183e-001
5.802728270504834e-004	-1.274340e-001
5.803016246631321e-004	-1.101757e-001
5.803377103502858e-004	-9.785066e-002
5.803713723572107e-004	-9.140491e-002
5.804135982957273e-004	-8.728057e-002
5.804568727587403e-004	-8.524529e-002
5.805148558201967e-004	-8.412072e-002
5.805819117133057e-004	-8.362918e-002
5.806807705228817e-004	-8.323798e-002
5.807900613813630e-004	-8.144043e-002
5.808494697844002e-004	-7.629406e-002
5.809088986386962e-004	-6.454355e-002
5.809328280890688e-004	-5.748912e-002
5.809634091575450e-004	-4.712560e-002
5.809920469991708e-004	-3.780444e-002
5.810185197159257e-004	-3.013004e-002
5.810465825443964e-004	-2.318989e-002
5.810672638461994e-004	-1.890681e-002
5.810856115578619e-004	-1.574630e-002
5.811041182159152e-004	-1.306523e-002
5.811216429291444e-004	-1.092449e-002
5.811379121887506e-004	-9.249737e-003
5.811541577015258e-004	-7.844946e-003
5.811727981003892e-004	-6.530850e-003
5.812033415332207e-004	-4.840857e-003
5.812335049288214e-004	-3.598416e-003
5.812708813263193e-004	-2.524140e-003
5.813113777355036e-004	-1.735055e-003
5.813557869067815e-004	-1.169822e-003
5.813997071876589e-004	-8.058710e-004
5.814405226598762e-004	-5.843526e-004
5.814847526720776e-004	-4.238340e-004
5.815301328089759e-004	-3.133555e-004
5.815914193215352e-004	-2.157618e-004
5.816590635559504e-004	-1.468420e-004
5.817374599688813e-004	-9.758709e-005
5.818223683807314e-004	-6.480324e-005
5.819267683055893e-004	-4.038420e-005
5.820546345743499e-004	-2.254059e-005
5.822186117034195e-004	-9.378115e-006
5.824197227347894e-004	-3.655756e-007
5.826723289457311e-004	5.768366e-006
5.829896132223261e-004	9.868403e-006
5.834031485284913e-004	1.262770e-005
5.839419717502542e-004	1.441913e-005
5.846501836541118e-004	1.556457e-005
5.856328930602950e-004	1.631102e-005
5.869657751581894e-004	1.676172e-005
5.888306655757458e-004	1.703186e-005
5.915466358214633e-004	1.719098e-005
5.954554898697437e-004	1.727931e-005
6.015107077446888e-004	1.732868e-005
6.095107077446899e-004	1.735263e-005
6.175107077446909e-004	1.736223e-005
6.255107077446920e-004	1.736677e-005
6.335107077446930e-004	1.736930e-005
6.415107077446941e-004	1.737088e-005
6.495107077446952e-004	1.737190e-005
6.575107077446962e-004	1.737262e-005
6.655107077446973e-004	1.737313e-005
6.735107077446983e-004	1.737352e-005
6.815107077446994e-004	1.737382e-005
6.895107077447005e-004	1.737406e-005
6.975107077447015e-004	1.737698e-005
6.976288900872110e-004	1.737633e-005
6.978652547722300e-004	1.737468e-005
6.983379841422749e-004	1.737421e-005
6.992834428823647e-004	1.737450e-005
6.992871360805703e-004	1.737448e-005
6.993092952697899e-004	1.737432e-005
6.993388408554208e-004	1.737425e-005
6.993979320266755e-004	1.737423e-005
6.995161143691850e-004	1.737426e-005
6.997524790542040e-004	1.737430e-005
6.997598654506082e-004	1.737430e-005
6.997746382434236e-004	1.737430e-005
6.998041838290545e-004	1.737429e-005
6.998632750003092e-004	1.737429e-005
6.999814573428187e-004	1.737430e-005
7.000407889759877e-004	1.737430e-005
7.000853456074693e-004	1.737430e-005
7.001356564577330e-004	1.734919e-005
7.001459967661133e-004	2.383902e-005
7.001537791634302e-004	5.064160e-005
7.001576205352342e-004	9.188542e-005
7.001601615435546e-004	1.522150e-004
7.001626655546780e-004	2.643522e-004
7.001656739082304e-004	5.003594e-004
7.001684943232084e-004	8.766946e-004
7.001711612310141e-004	1.477300e-003
7.001740460920725e-004	2.551310e-003
7.001769274077793e-004	4.324209e-003
7.001800171512126e-004	7.444309e-003
7.001832123986820e-004	1.262265e-002
7.001865466071122e-004	2.092887e-002
7.001900189429963e-004	3.346045e-002
7.001940238646476e-004	5.288418e-002
7.001983470906817e-004	7.971408e-002
7.002053350070037e-004	1.331563e-001
7.002148541199252e-004	2.191696e-001
7.002254640050970e-004	3.281900e-001
7.002368355304642e-004	4.559925e-001
7.002495416612090e-004	6.074266e-001
7.002652679502716e-004	8.019242e-001
7.002819631623317e-004	1.013072e+000
7.003009464934679e-004	1.256218e+000
7.003217855933511e-004	1.524770e+000
7.003450999143318e-004	1.825989e+000
7.003717184347127e-004	2.170114e+000
7.003982536060577e-004	2.513053e+000
7.004274229756649e-004	2.889760e+000
7.004584693632646e-004	3.290327e+000
7.004946111926341e-004	3.756119e+000
7.005355695190729e-004	4.283302e+000
7.005858328723025e-004	4.929251e+000
7.006473478512951e-004	5.718275e+000
7.007297909114585e-004	6.773061e+000
7.008441973182511e-004	8.231512e+000
7.010267080248198e-004	1.054876e+001
7.011406474526499e-004	1.198469e+001
7.012124140244602e-004	1.284717e+001
7.012565251062961e-004	1.323945e+001
7.012909259239558e-004	1.336537e+001
7.013137147612591e-004	1.338174e+001
7.013431407377549e-004	1.339202e+001
7.013558314786159e-004	1.339541e+001
7.013677331694015e-004	1.339804e+001
7.013826643966908e-004	1.340097e+001
7.013949134170930e-004	1.340314e+001
7.014076065160468e-004	1.340516e+001
7.014236997350751e-004	1.340751e+001
7.014392846183479e-004	1.340957e+001
7.014579427011142e-004	1.341180e+001
7.014777745866646e-004	1.341395e+001
7.015036831706512e-004	1.341646e+001
7.015344827483380e-004	1.341910e+001
7.015782091211939e-004	1.342233e+001
7.016378947116639e-004	1.342601e+001
7.017397243427176e-004	1.343092e+001
7.019200174977550e-004	1.343711e+001
7.022799159909984e-004	1.344496e+001
7.027964015806493e-004	1.345160e+001
7.035205754007262e-004	1.345656e+001
7.045920215355134e-004	1.346017e+001
7.057414684368893e-004	1.346193e+001
7.072577491467752e-004	1.346279e+001
7.090556592880964e-004	1.346310e+001
7.117280605892368e-004	1.346320e+001
7.154540526842917e-004	1.346323e+001
7.222855255484689e-004	1.346323e+001
7.302855255484700e-004	1.346323e+001
7.382855255484710e-004	1.346323e+001
7.462855255484721e-004	1.346323e+001
7.542855255484732e-004	1.346323e+001
7.622855255484742e-004	1.346323e+001
7.702855255484753e-004	1.346323e+001
7.782855255484764e-004	1.346323e+001
7.782874786734784e-004	1.346323e+001
7.783148224234787e-004	1.346323e+001
7.783460724234761e-004	1.346323e+001
7.783723878012003e-004	1.346323e+001
7.784001943789698e-004	1.346323e+001
7.784186427041498e-004	1.346323e+001
7.784460123452450e-004	1.346323e+001
7.784599523260813e-004	1.346323e+001
7.784680357712862e-004	1.346322e+001
7.784726258105446e-004	1.346322e+001
7.784764457756319e-004	1.346322e+001
7.784802931317947e-004	1.346322e+001
7.784844213982317e-004	1.346321e+001
7.784890471483480e-004	1.346319e+001
7.784950983160954e-004	1.346313e+001
7.784980639647179e-004	1.346310e+001
7.785023922528556e-004	1.346302e+001
7.785065986283743e-004	1.346292e+001
7.785147045606886e-004	1.346270e+001
7.785236795618197e-004	1.346240e+001
7.785354675976450e-004	1.346196e+001
7.785480306918002e-004	1.346145e+001
7.785643139265261e-004	1.346073e+001
7.785826140654789e-004	1.345987e+001
7.786068623324913e-004	1.345869e+001
7.786290182395170e-004	1.345756e+001
7.786522996315395e-004	1.345634e+001
7.786738574326185e-004	1.345517e+001
7.786970128039403e-004	1.345387e+001
7.787193996727990e-004	1.345257e+001
7.787431700725656e-004	1.345113e+001
7.787666330447071e-004	1.344965e+001
7.787916591990851e-004	1.344801e+001
7.788171895009369e-004	1.344624e+001
7.788450154355350e-004	1.344421e+001
7.788746328353940e-004	1.344190e+001
7.789081506367340e-004	1.343906e+001
7.789458327417814e-004	1.343552e+001
7.789908530911188e-004	1.343065e+001
7.790451710215779e-004	1.342333e+001
7.791154519108876e-004	1.341066e+001
7.791566669547029e-004	1.339979e+001
7.791862450414952e-004	1.338765e+001
7.792106740470359e-004	1.337143e+001
7.792263716156003e-004	1.335317e+001
7.792357586199825e-004	1.333203e+001
7.792426513555106e-004	1.329984e+001
7.792489343603562e-004	1.324675e+001
7.792566699305129e-004	1.315820e+001
7.792650196530859e-004	1.305440e+001
7.792751888972618e-004	1.292692e+001
7.792872510224841e-004	1.277568e+001
7.793012297597352e-004	1.260040e+001
7.793167584955463e-004	1.240569e+001
7.793364559794888e-004	1.215871e+001
7.793550318779471e-004	1.192579e+001
7.793794365970400e-004	1.161979e+001
7.794091717270649e-004	1.124696e+001
7.794545848585563e-004	1.067754e+001
7.795174237654051e-004	9.889633e+000
7.796332726336674e-004	8.437077e+000
7.798649703701921e-004	5.532000e+000
7.800050751307353e-004	3.775360e+000
7.801112893071893e-004	2.443659e+000
7.801709668142365e-004	1.698265e+000
7.802104089738929e-004	1.219914e+000
7.802447178562252e-004	8.389958e-001
7.802732284454272e-004	5.716431e-001
7.802986048585647e-004	3.858111e-001
7.803239815219673e-004	2.473077e-001
7.803451007769094e-004	1.646692e-001
7.803689787789919e-004	9.960495e-002
7.803892223996675e-004	6.123400e-002
7.804064008148509e-004	3.884954e-002
7.804218280062156e-004	2.463244e-002
7.804351007828156e-004	1.575778e-002
7.804469637106778e-004	9.929115e-003
7.804589144641619e-004	5.580802e-003
7.804703362398954e-004	2.581262e-003
7.804855950104481e-004	-1.798787e-004
7.804997797938376e-004	-1.880047e-003
7.805107910738157e-004	-2.698322e-003
7.805209744533928e-004	-3.141635e-003
7.805326693687206e-004	-3.413029e-003
7.805419010281367e-004	-3.492347e-003
7.805516869914750e-004	-3.469368e-003
7.805625425233650e-004	-3.362098e-003
7.805742814213021e-004	-3.182515e-003
7.805864579029584e-004	-2.953642e-003
7.805996183431474e-004	-2.682899e-003
7.806133122708545e-004	-2.396521e-003
7.806279855235646e-004	-2.100825e-003
7.806435126138725e-004	-1.812816e-003
7.806609938940251e-004	-1.529161e-003
7.806839628746384e-004	-1.212314e-003
7.806977768480689e-004	-1.053322e-003
7.807106742661538e-004	-9.312985e-004
7.807412531407459e-004	-7.127498e-004
7.807591971300890e-004	-6.222925e-004
7.807784628208053e-004	-5.491772e-004
7.808035380045889e-004	-4.830891e-004
7.808374091567219e-004	-4.263442e-004
7.808716619445294e-004	-3.941946e-004
7.809130372205125e-004	-3.757568e-004
7.809577017645272e-004	-3.679700e-004
7.810243631753630e-004	-3.651959e-004
7.811133362896003e-004	-3.651947e-004
7.812162513519821e-004	-3.656841e-004
7.813843606815016e-004	-3.658878e-004
7.817205793405474e-004	-3.658922e-004
7.823930166586390e-004	-3.658884e-004
7.833664467288073e-004	-3.658892e-004
7.842931317436283e-004	-3.658889e-004
7.854002617379216e-004	-3.658893e-004
7.866260269249817e-004	-3.658890e-004
7.883033387265370e-004	-3.658892e-004
7.903739791406961e-004	-3.658891e-004
7.934760336663418e-004	-3.658892e-004
7.980637999513707e-004	-3.658891e-004
8.060637999513717e-004	-3.658892e-004
8.140637999513728e-004	-3.658892e-004
8.220637999513739e-004	-3.658892e-004
8.300637999513749e-004	-3.658892e-004
8.380637999513760e-004	-3.658892e-004
8.460637999513770e-004	-3.658892e-004
8.540637999513781e-004	-3.658892e-004
8.620637999513792e-004	-3.658892e-004
8.700637999513802e-004	-3.658891e-004
8.762435123786522e-004	-3.658892e-004
8.832074264437176e-004	-3.658892e-004
8.912074264437186e-004	-3.658892e-004
8.977054022318576e-004	-3.658880e-004
8.986355805007049e-004	-3.658890e-004
8.986565093537097e-004	-3.658890e-004
8.986983670597123e-004	-3.658891e-004
8.987409539137348e-004	-3.658891e-004
8.987917948336671e-004	-3.658891e-004
8.988466618325350e-004	-3.658892e-004
8.989563958302707e-004	-3.658892e-004
8.991475186847092e-004	-3.658892e-004
8.994463083974516e-004	-3.658892e-004
8.994864231174418e-004	-3.658892e-004
8.995399094107667e-004	-3.658892e-004
8.996468819974166e-004	-3.658892e-004
8.998608271707162e-004	-3.658892e-004
8.999387294623684e-004	-3.658892e-004
9.000009557969257e-004	-3.658892e-004
9.000085278738843e-004	-3.658892e-004
9.000236720278013e-004	-3.658892e-004
9.000539603356353e-004	-3.655883e-004
9.000585175529402e-004	-3.651876e-004
9.000596568572647e-004	-3.649963e-004
9.000619354659137e-004	-3.649264e-004
9.000659177536563e-004	-3.665330e-004
9.000675821786638e-004	-3.691997e-004
9.000686544729103e-004	-3.733370e-004
9.000694055318614e-004	-3.788589e-004
9.000701215528956e-004	-3.877077e-004
9.000706941431000e-004	-3.988312e-004
9.000711979002887e-004	-4.138161e-004
9.000717226834293e-004	-4.377685e-004
9.000723181684725e-004	-4.807655e-004
9.000729661515217e-004	-5.571411e-004
9.000736228570658e-004	-6.870271e-004
9.000743147874121e-004	-9.188229e-004
9.000750469461277e-004	-1.334644e-003
9.000759600085173e-004	-2.148179e-003
9.000768408031837e-004	-3.279984e-003
9.000778469194989e-004	-4.961831e-003
9.000784786514504e-004	-6.224268e-003
9.000789154131744e-004	-7.216113e-003
9.000793565406423e-004	-8.315353e-003
9.000799317858271e-004	-9.867671e-003
9.000804621572822e-004	-1.139490e-002
9.000806756722796e-004	-1.204290e-002
9.000808873158503e-004	-1.271110e-002
9.000811522198934e-004	-1.357288e-002
9.000814335399648e-004	-1.451684e-002
9.000817217221929e-004	-1.551584e-002
9.000820355645062e-004	-1.664164e-002
9.000824138714753e-004	-1.805151e-002
9.000829172314817e-004	-2.001705e-002
9.000836494694881e-004	-2.305734e-002
9.000847860312980e-004	-2.816277e-002
9.000863342867177e-004	-3.580360e-002
9.000882774787417e-004	-4.649001e-002
9.000909414887195e-004	-6.283768e-002
9.000936757997818e-004	-8.181874e-002
9.000991444219064e-004	-1.258719e-001
9.001100816661625e-004	-2.272195e-001
9.001208478162451e-004	-3.394234e-001
9.001321045720503e-004	-4.672717e-001
9.001432041982824e-004	-6.000701e-001
9.001559676644136e-004	-7.580783e-001
9.001740347282100e-004	-9.865958e-001
9.001908528079028e-004	-1.202107e+000
9.002096996231432e-004	-1.445466e+000
9.002339371177379e-004	-1.759565e+000
9.002623875641186e-004	-2.128897e+000
9.003038974097835e-004	-2.668146e+000
9.003522793609997e-004	-3.296796e+000
9.004236509791083e-004	-4.224200e+000
9.005273770473984e-004	-5.572014e+000
9.005533085644710e-004	-5.908961e+000
9.006051715986160e-004	-6.582561e+000
9.006086887607331e-004	-6.626854e+000
9.006157230849674e-004	-6.710658e+000
9.006264102136494e-004	-6.833659e+000
9.006383274985791e-004	-6.969111e+000
9.006602733862765e-004	-7.217556e+000
9.006769966883044e-004	-7.406542e+000
9.006859537994266e-004	-7.507709e+000
9.007001568656081e-004	-7.668070e+000
9.007248535673126e-004	-7.946826e+000
9.007733468314461e-004	-8.493969e+000
9.007977585948693e-004	-8.769332e+000
9.008311922495405e-004	-9.146411e+000
9.008709759718223e-004	-9.595057e+000
9.009314261722093e-004	-1.027668e+001
9.010182966328259e-004	-1.125613e+001
9.010781986463837e-004	-1.192918e+001
9.011205077076659e-004	-1.239198e+001
9.011574182975837e-004	-1.275656e+001
9.012011888093682e-004	-1.311855e+001
9.012200589368150e-004	-1.323110e+001
9.012425173216751e-004	-1.330344e+001
9.012707978163920e-004	-1.334147e+001
9.013007169043422e-004	-1.335749e+001
9.013268383022133e-004	-1.336528e+001
9.013560918141247e-004	-1.337129e+001
9.013944715792754e-004	-1.337710e+001
9.014515133025022e-004	-1.338346e+001
9.015299559172463e-004	-1.338977e+001
9.016469463470900e-004	-1.339645e+001
9.018177832400554e-004	-1.340309e+001
9.020852775714211e-004	-1.341021e+001
9.022090084661247e-004	-1.341289e+001
9.022653450791798e-004	-1.341418e+001
9.023042169562789e-004	-1.341516e+001
9.023203176495159e-004	-1.341557e+001
9.023316859354952e-004	-1.341585e+001
9.023478168554491e-004	-1.341623e+001
9.023641699073756e-004	-1.341661e+001
9.023830706036129e-004	-1.341704e+001
9.024000730244730e-004	-1.341742e+001
9.024204810931524e-004	-1.341785e+001
9.024317023949083e-004	-1.341809e+001
9.024430568901759e-004	-1.341832e+001
9.024549165684986e-004	-1.341856e+001
9.024665068194729e-004	-1.341879e+001
9.024776906844390e-004	-1.341900e+001
9.024898846722723e-004	-1.341924e+001
9.025086143854347e-004	-1.341958e+001
9.025249211656802e-004	-1.341988e+001
9.025419125467879e-004	-1.342018e+001
9.025615080819407e-004	-1.342052e+001
9.025826012177413e-004	-1.342087e+001
9.026053172465839e-004	-1.342124e+001
9.026308306813030e-004	-1.342164e+001
9.026626203208696e-004	-1.342212e+001
9.027152088211254e-004	-1.342286e+001
9.027599073374790e-004	-1.342347e+001
9.028071540071805e-004	-1.342406e+001
9.028600181663002e-004	-1.342468e+001
9.029657464845395e-004	-1.342580e+001
9.031257124050077e-004	-1.342727e+001
9.032884515401338e-004	-1.342854e+001
9.035008622786736e-004	-1.342990e+001
9.037718446288853e-004	-1.343125e+001
9.042114199935419e-004	-1.343289e+001
9.046200487800998e-004	-1.343393e+001
9.054038099227529e-004	-1.343518e+001
9.062535587226472e-004	-1.343595e+001
9.073867120567916e-004	-1.343642e+001
9.093120903256313e-004	-1.343672e+001
9.113325077394902e-004	-1.343681e+001
9.153733425672078e-004	-1.343683e+001
9.207721472486719e-004	-1.343683e+001
9.287721472486729e-004	-1.343683e+001
9.367721472486740e-004	-1.343683e+001
9.447721472486750e-004	-1.343683e+001
9.527721472486761e-004	-1.343683e+001
9.607721472486772e-004	-1.343683e+001
9.687721472486782e-004	-1.343683e+001
9.767721472486793e-004	-1.343683e+001
9.769674094712508e-004	-1.343683e+001
9.773579339163938e-004	-1.343683e+001
9.775645634822611e-004	-1.343683e+001
9.777312720483863e-004	-1.343683e+001
9.779372980085882e-004	-1.343683e+001
9.780256453614800e-004	-1.343683e+001
9.781043291461622e-004	-1.343683e+001
9.781472865297569e-004	-1.343683e+001
9.781820560101837e-004	-1.343683e+001
9.782117235878421e-004	-1.343683e+001
9.782534363426548e-004	-1.343683e+001
9.782814864477477e-004	-1.343683e+001
9.783077690846062e-004	-1.343683e+001
9.783371566899693e-004	-1.343683e+001
9.783380750526399e-004	-1.343683e+001
9.783399117779743e-004	-1.343683e+001
9.783435852286429e-004	-1.343683e+001
9.783509321299802e-004	-1.343683e+001
9.783516209019780e-004	-1.343683e+001
9.783525392646486e-004	-1.343683e+001
9.783543759899829e-004	-1.343683e+001
9.783580494406516e-004	-1.343683e+001
9.783598191695081e-004	-1.343683e+001
9.783610885186686e-004	-1.343683e+001
9.783620700619805e-004	-1.343683e+001
9.783629476294367e-004	-1.343683e+001
9.783638151197663e-004	-1.343683e+001
9.783647165830869e-004	-1.343683e+001
9.783656982290875e-004	-1.343682e+001
9.783665295916080e-004	-1.343682e+001
9.783674223018957e-004	-1.343682e+001
9.783679642190388e-004	-1.343682e+001
9.783683919521446e-004	-1.343682e+001
9.783688535454915e-004	-1.343681e+001
9.783693922932046e-004	-1.343680e+001
9.783698297556182e-004	-1.343680e+001
9.783700477288687e-004	-1.343679e+001
9.783702631936883e-004	-1.343679e+001
9.783705500454112e-004	-1.343678e+001
9.783708190581261e-004	-1.343677e+001
9.783711285334881e-004	-1.343677e+001
9.783714532500265e-004	-1.343676e+001
9.783718955660783e-004	-1.343674e+001
9.783724659002194e-004	-1.343673e+001
9.783734003718653e-004	-1.343670e+001
9.783747217026045e-004	-1.343665e+001
9.783764812679244e-004	-1.343658e+001
9.783814805709862e-004	-1.343635e+001
9.783993713631237e-004	-1.343505e+001
9.784172621552611e-004	-1.343349e+001
9.784351529473986e-004	-1.343166e+001
9.784530437395359e-004	-1.342957e+001
9.784709345316734e-004	-1.342721e+001
9.784888253238108e-004	-1.342459e+001
9.785067161159483e-004	-1.342169e+001
9.785489168258957e-004	-1.341303e+001
9.786083799815312e-004	-1.339511e+001
9.786398031034413e-004	-1.337738e+001
9.786659930465166e-004	-1.333737e+001
9.786830525549267e-004	-1.325150e+001
9.786983220118478e-004	-1.309886e+001
9.787184825144207e-004	-1.284987e+001
9.787614840048517e-004	-1.231320e+001
9.788010805357847e-004	-1.181968e+001
9.788406770667179e-004	-1.132677e+001
9.788802735976509e-004	-1.083447e+001
9.789198701285840e-004	-1.034279e+001
9.789594666595170e-004	-9.851715e+000
9.789990631904502e-004	-9.361253e+000
9.790386597213832e-004	-8.871402e+000
9.790908885801072e-004	-8.226227e+000
9.791550159383711e-004	-7.435688e+000
9.793143801529736e-004	-5.477277e+000
9.793685447811590e-004	-4.814051e+000
9.794095459525337e-004	-4.312964e+000
9.794588703182505e-004	-3.711820e+000
9.794890415599222e-004	-3.346907e+000
9.795078760025805e-004	-3.127779e+000
9.795391419503904e-004	-2.771269e+000
9.795723572578741e-004	-2.392994e+000
9.796031024272220e-004	-2.043180e+000
9.796305209970185e-004	-1.732853e+000
9.796648512355594e-004	-1.355892e+000
9.797021452348370e-004	-9.846463e-001
9.797428234587929e-004	-6.457769e-001
9.797681653021945e-004	-4.849419e-001
9.797996418574734e-004	-3.439774e-001
9.798332234120244e-004	-2.432512e-001
9.798764076414529e-004	-1.631629e-001
9.799066207386645e-004	-1.299171e-001
9.799364124855048e-004	-1.116028e-001
9.799727652830478e-004	-9.856449e-002
9.800072083697153e-004	-9.167998e-002
9.800483597931439e-004	-8.747919e-002
9.800918872083717e-004	-8.533720e-002
9.801484908395358e-004	-8.417027e-002
9.803112464254679e-004	-8.296560e-002
9.804439253235167e-004	-7.988688e-002
9.804951415060825e-004	-7.490456e-002
9.805494154024527e-004	-6.369784e-002
9.805715090828102e-004	-5.718858e-002
9.806055033468666e-004	-4.583230e-002
9.806342466150420e-004	-3.665463e-002
9.806605163803356e-004	-2.922012e-002
9.806886946464033e-004	-2.244269e-002
9.807095080040032e-004	-1.826098e-002
9.807278435762165e-004	-1.520313e-002
9.807462336504647e-004	-1.262490e-002
9.807634014411260e-004	-1.060360e-002
9.807817721663031e-004	-8.790895e-003
9.807983917162338e-004	-7.431972e-003
9.808207236657179e-004	-5.964250e-003
9.808495890528957e-004	-4.496656e-003
9.808836348144737e-004	-3.245114e-003
9.809273249577963e-004	-2.144755e-003
9.809672725415858e-004	-1.482258e-003
9.810126350304621e-004	-1.001298e-003
9.810561937919002e-004	-7.001054e-004
9.811009204883023e-004	-4.977212e-004
9.811437449520066e-004	-3.685614e-004
9.811960002318806e-004	-2.646112e-004
9.812616236174188e-004	-1.797379e-004
9.813337448160500e-004	-1.211647e-004
9.814154426796562e-004	-8.043835e-005
9.815072412046183e-004	-5.244959e-005
9.816234505047525e-004	-3.112501e-005
9.817658448973490e-004	-1.577259e-005
9.819491855604934e-004	-4.594289e-006
9.821700727716196e-004	2.828308e-006
9.824541463960626e-004	7.947676e-006
9.828097224144766e-004	1.131667e-005
9.832837937464173e-004	1.358506e-005
9.838846871094570e-004	1.501337e-005
9.847317534010455e-004	1.597459e-005
9.858443134984352e-004	1.655181e-005
9.874176597997261e-004	1.690851e-005
9.896362136069467e-004	1.711882e-005
9.928579709372193e-004	1.723949e-005
9.976702628031534e-004	1.730659e-005
1.004950230064521e-003	1.734302e-005
1.012950230064522e-003	1.735820e-005
1.020950230064523e-003	1.736474e-005
1.028950230064524e-003	1.736814e-005
1.036950230064525e-003	1.737015e-005
1.044950230064526e-003	1.737141e-005
1.052950230064527e-003	1.737227e-005
1.060950230064528e-003	1.737288e-005
1.068950230064529e-003	1.737334e-005
1.075470178984350e-003	1.737362e-005
1.082919768584524e-003	1.737388e-005
1.090919768584525e-003	1.737410e-005
1.097598465430727e-003	1.737477e-005
1.097715786849786e-003	1.737462e-005
1.097950429687897e-003	1.737428e-005
1.098419715364118e-003	1.737426e-005
1.099358286716569e-003	1.737412e-005
1.099387617071332e-003	1.737415e-005
1.099446277780858e-003	1.737425e-005
1.099563599199917e-003	1.737430e-005
1.099567265494261e-003	1.737430e-005
1.099589263260335e-003	1.737430e-005
1.099618593615098e-003	1.737430e-005
1.099677254324624e-003	1.737430e-005
1.099712918774282e-003	1.737430e-005
1.099754621754545e-003	1.737430e-005
1.099804964193596e-003	1.737430e-005
1.099818158952215e-003	1.809614e-005
1.099822288514261e-003	2.175339e-005
1.099824945720869e-003	3.057264e-005
1.099827799955287e-003	5.551808e-005
1.099830626294512e-003	1.075730e-004
1.099833149918392e-003	1.966619e-004
1.099835846266918e-003	3.690346e-004
1.099838754553849e-003	6.881770e-004
1.099841431597866e-003	1.184288e-003
1.099844225051473e-003	2.044557e-003
1.099847076859409e-003	3.493424e-003
1.099850080082648e-003	6.000565e-003
1.099853209014165e-003	1.025636e-002
1.099856603237089e-003	1.747021e-002
1.099859885299585e-003	2.785387e-002
1.099863735150336e-003	4.467480e-002
1.099867770984239e-003	6.758907e-002
1.099873605734207e-003	1.089735e-001
1.099882110293680e-003	1.813869e-001
1.099892649841408e-003	2.850868e-001
1.099904158768594e-003	4.106126e-001
1.099915173026593e-003	5.394038e-001
1.099930595422259e-003	7.279536e-001
1.099947016429244e-003	9.341233e-001
1.099964259495392e-003	1.154122e+000
1.099983363423547e-003	1.399863e+000
1.100008732138474e-003	1.727398e+000
1.100033863612057e-003	2.052260e+000
1.100060978761419e-003	2.402759e+000
1.100088148996051e-003	2.753745e+000
1.100119224730883e-003	3.154826e+000
1.100152786922909e-003	3.587541e+000
1.100192727296237e-003	4.101859e+000
1.100238635501231e-003	4.692165e+000
1.100296745286646e-003	5.438035e+000
1.100369904515008e-003	6.374919e+000
1.100472854627173e-003	7.689144e+000
1.100624575434486e-003	9.617564e+000
1.100826730771165e-003	1.214240e+001
1.100919756011461e-003	1.311377e+001
1.100965830021582e-003	1.335101e+001
1.100998205974910e-003	1.338478e+001
1.101030613128745e-003	1.339511e+001
1.101041488620710e-003	1.339770e+001
1.101070954095389e-003	1.340323e+001
1.101100287004372e-003	1.340767e+001
1.101115863068623e-003	1.340972e+001
1.101134579361784e-003	1.341194e+001
1.101155389464231e-003	1.341418e+001
1.101182058862386e-003	1.341673e+001
1.101214711752813e-003	1.341948e+001
1.101260824312382e-003	1.342281e+001
1.101326580228677e-003	1.342672e+001
1.101441539072233e-003	1.343193e+001
1.101664021285878e-003	1.343879e+001
1.102108985713168e-003	1.344725e+001
1.102679078481245e-003	1.345329e+001
1.103650840277214e-003	1.345846e+001
1.104663019946828e-003	1.346105e+001
1.106029890453525e-003	1.346242e+001
1.107537098513592e-003	1.346294e+001
1.109767710982396e-003	1.346316e+001
1.112623299045261e-003	1.346322e+001
1.117548355452955e-003	1.346323e+001
1.125548355452956e-003	1.346323e+001
1.133548355452957e-003	1.346323e+001
1.141548355452958e-003	1.346323e+001
1.149548355452959e-003	1.346323e+001
1.157548355452960e-003	1.346323e+001
1.165548355452961e-003	1.346323e+001
1.173548355452962e-003	1.346323e+001
1.173673355452959e-003	1.346323e+001
1.173923355452959e-003	1.346323e+001
1.174423355452960e-003	1.346323e+001
1.175423355452961e-003	1.346323e+001
1.177423355452963e-003	1.346323e+001
1.177485855452964e-003	1.346323e+001
1.177610855452961e-003	1.346323e+001
1.177868667952962e-003	1.346323e+001
1.177884292952965e-003	1.346323e+001
1.177915542952962e-003	1.346323e+001
1.177978042952964e-003	1.346323e+001
1.178013380082249e-003	1.346323e+001
1.178046011847435e-003	1.346323e+001
1.178073121117729e-003	1.346323e+001
1.178100212591904e-003	1.346323e+001
1.178117129350696e-003	1.346323e+001
1.178139606788878e-003	1.346323e+001
1.178150466046378e-003	1.346323e+001
1.178156936206404e-003	1.346323e+001
1.178161338747090e-003	1.346322e+001
1.178165168474098e-003	1.346322e+001
1.178168957340180e-003	1.346322e+001
1.178173097176119e-003	1.346321e+001
1.178177373618305e-003	1.346319e+001
1.178183271688213e-003	1.346315e+001
1.178186681083236e-003	1.346312e+001
1.178193799043235e-003	1.346299e+001
1.178198495556733e-003	1.346287e+001
1.178207203321881e-003	1.346262e+001
1.178216694978883e-003	1.346230e+001
1.178229043307395e-003	1.346182e+001
1.178242228813312e-003	1.346127e+001
1.178259373543288e-003	1.346050e+001
