v3	V(vout)
3.650000000000012e-001	3.650042e-001
3.660000000000012e-001	3.660047e-001
3.670000000000012e-001	3.670052e-001
3.680000000000012e-001	3.680058e-001
3.690000000000012e-001	3.690064e-001
3.700000000000012e-001	3.700069e-001
3.710000000000012e-001	3.710076e-001
3.720000000000012e-001	3.720082e-001
3.730000000000012e-001	3.730089e-001
3.740000000000012e-001	3.740096e-001
3.750000000000012e-001	3.750103e-001
3.760000000000012e-001	3.760110e-001
3.770000000000012e-001	3.770118e-001
3.780000000000012e-001	3.780127e-001
3.790000000000012e-001	3.790135e-001
3.800000000000012e-001	3.800144e-001
3.810000000000012e-001	3.810153e-001
3.820000000000012e-001	3.820163e-001
3.830000000000012e-001	3.830172e-001
3.840000000000012e-001	3.840183e-001
3.850000000000012e-001	3.850194e-001
3.860000000000012e-001	3.860205e-001
3.870000000000012e-001	3.870217e-001
3.880000000000012e-001	3.880229e-001
3.890000000000012e-001	3.890241e-001
3.900000000000012e-001	3.900254e-001
3.910000000000012e-001	3.910268e-001
3.920000000000012e-001	3.920282e-001
3.930000000000012e-001	3.930297e-001
3.940000000000012e-001	3.940312e-001
3.950000000000012e-001	3.950328e-001
3.960000000000012e-001	3.960345e-001
3.970000000000012e-001	3.970362e-001
3.980000000000012e-001	3.980380e-001
3.990000000000012e-001	3.990399e-001
4.000000000000012e-001	4.000418e-001
4.010000000000012e-001	4.010438e-001
4.020000000000012e-001	4.020459e-001
4.030000000000012e-001	4.030481e-001
4.040000000000012e-001	4.040504e-001
4.050000000000012e-001	4.050527e-001
4.060000000000012e-001	4.060552e-001
4.070000000000012e-001	4.070577e-001
4.080000000000012e-001	4.080604e-001
4.090000000000012e-001	4.090631e-001
4.100000000000012e-001	4.100660e-001
4.110000000000012e-001	4.110690e-001
4.120000000000012e-001	4.120721e-001
4.130000000000012e-001	4.130753e-001
4.140000000000012e-001	4.140786e-001
4.150000000000012e-001	4.150821e-001
4.160000000000012e-001	4.160857e-001
4.170000000000012e-001	4.170895e-001
4.180000000000012e-001	4.180934e-001
4.190000000000012e-001	4.190974e-001
4.200000000000012e-001	4.201016e-001
4.210000000000012e-001	4.211060e-001
4.220000000000012e-001	4.221106e-001
4.230000000000012e-001	4.231153e-001
4.240000000000012e-001	4.241202e-001
4.250000000000012e-001	4.251253e-001
4.260000000000012e-001	4.261306e-001
4.270000000000012e-001	4.271361e-001
4.280000000000012e-001	4.281419e-001
4.290000000000012e-001	4.291478e-001
4.300000000000012e-001	4.301540e-001
4.310000000000012e-001	4.311604e-001
4.320000000000012e-001	4.321671e-001
4.330000000000012e-001	4.331740e-001
4.340000000000012e-001	4.341813e-001
4.350000000000012e-001	4.351888e-001
4.360000000000012e-001	4.361965e-001
4.370000000000012e-001	4.372046e-001
4.380000000000012e-001	4.382130e-001
4.390000000000012e-001	4.392218e-001
4.400000000000012e-001	4.402308e-001
4.410000000000012e-001	4.412403e-001
4.420000000000012e-001	4.422500e-001
4.430000000000012e-001	4.432602e-001
4.440000000000012e-001	4.442708e-001
4.450000000000012e-001	4.452817e-001
4.460000000000012e-001	4.462931e-001
4.470000000000012e-001	4.473049e-001
4.480000000000012e-001	4.483172e-001
4.490000000000012e-001	4.493300e-001
4.500000000000012e-001	4.503432e-001
4.510000000000012e-001	4.513570e-001
4.520000000000012e-001	4.523713e-001
4.530000000000012e-001	4.533861e-001
4.540000000000012e-001	4.544015e-001
4.550000000000012e-001	4.554175e-001
4.560000000000012e-001	4.564341e-001
4.570000000000012e-001	4.574513e-001
4.580000000000012e-001	4.584692e-001
4.590000000000012e-001	4.594878e-001
4.600000000000012e-001	4.605070e-001
4.610000000000012e-001	4.615270e-001
4.620000000000012e-001	4.625478e-001
4.630000000000012e-001	4.635693e-001
4.640000000000012e-001	4.645917e-001
4.650000000000013e-001	4.656149e-001
4.660000000000013e-001	4.666390e-001
4.670000000000013e-001	4.676639e-001
4.680000000000013e-001	4.686898e-001
4.690000000000013e-001	4.697167e-001
4.700000000000013e-001	4.707446e-001
4.710000000000013e-001	4.717735e-001
4.720000000000013e-001	4.728035e-001
4.730000000000013e-001	4.738346e-001
4.740000000000013e-001	4.748668e-001
4.750000000000013e-001	4.759003e-001
4.760000000000013e-001	4.769349e-001
4.770000000000013e-001	4.779709e-001
4.780000000000013e-001	4.790081e-001
4.790000000000013e-001	4.800467e-001
4.800000000000013e-001	4.810867e-001
4.810000000000013e-001	4.821282e-001
4.820000000000013e-001	4.831711e-001
4.830000000000013e-001	4.842156e-001
4.840000000000013e-001	4.852617e-001
4.850000000000013e-001	4.863095e-001
4.860000000000013e-001	4.873590e-001
4.870000000000013e-001	4.884101e-001
4.880000000000013e-001	4.894632e-001
4.890000000000013e-001	4.905181e-001
4.900000000000013e-001	4.915749e-001
4.910000000000013e-001	4.926337e-001
4.920000000000013e-001	4.936945e-001
4.930000000000013e-001	4.947574e-001
4.940000000000013e-001	4.958225e-001
4.950000000000013e-001	4.968899e-001
4.960000000000013e-001	4.979596e-001
4.970000000000013e-001	4.990315e-001
4.980000000000013e-001	5.001060e-001
4.990000000000013e-001	5.011829e-001
5.000000000000012e-001	5.022625e-001
5.010000000000012e-001	5.033446e-001
5.020000000000012e-001	5.044295e-001
5.030000000000012e-001	5.055171e-001
5.040000000000012e-001	5.066077e-001
5.050000000000012e-001	5.077011e-001
5.060000000000012e-001	5.087975e-001
5.070000000000012e-001	5.098971e-001
5.080000000000012e-001	5.109997e-001
5.090000000000012e-001	5.121056e-001
5.100000000000012e-001	5.132149e-001
5.110000000000012e-001	5.143275e-001
5.120000000000012e-001	5.154436e-001
5.130000000000012e-001	5.165633e-001
5.140000000000012e-001	5.176865e-001
5.150000000000012e-001	5.188135e-001
5.160000000000012e-001	5.199443e-001
5.170000000000012e-001	5.210789e-001
5.180000000000012e-001	5.222175e-001
5.190000000000012e-001	5.233600e-001
5.200000000000012e-001	5.245066e-001
5.210000000000012e-001	5.256575e-001
5.220000000000012e-001	5.268126e-001
5.230000000000012e-001	5.279719e-001
5.240000000000012e-001	5.291357e-001
5.250000000000012e-001	5.303039e-001
5.260000000000012e-001	5.314767e-001
5.270000000000013e-001	5.326540e-001
5.280000000000013e-001	5.338361e-001
5.290000000000013e-001	5.350229e-001
5.300000000000013e-001	5.362145e-001
5.310000000000013e-001	5.374110e-001
5.320000000000013e-001	5.386124e-001
5.330000000000013e-001	5.398188e-001
5.340000000000013e-001	5.410303e-001
5.350000000000013e-001	5.422469e-001
5.360000000000013e-001	5.434686e-001
5.370000000000013e-001	5.446956e-001
5.380000000000013e-001	5.459278e-001
5.390000000000013e-001	5.471653e-001
5.400000000000013e-001	5.484083e-001
5.410000000000013e-001	5.496566e-001
5.420000000000013e-001	5.509103e-001
5.430000000000013e-001	5.521696e-001
5.440000000000013e-001	5.534343e-001
5.450000000000013e-001	5.547046e-001
5.460000000000013e-001	5.559805e-001
5.470000000000013e-001	5.572620e-001
5.480000000000013e-001	5.585491e-001
5.490000000000013e-001	5.598419e-001
5.500000000000013e-001	5.611403e-001
5.510000000000013e-001	5.624444e-001
5.520000000000013e-001	5.637543e-001
5.530000000000013e-001	5.650698e-001
5.540000000000013e-001	5.663911e-001
5.550000000000013e-001	5.677180e-001
5.560000000000013e-001	5.690508e-001
5.570000000000013e-001	5.703892e-001
5.580000000000013e-001	5.717334e-001
5.590000000000013e-001	5.730833e-001
5.600000000000013e-001	5.744389e-001
5.610000000000013e-001	5.758002e-001
5.620000000000013e-001	5.771672e-001
5.630000000000013e-001	5.785398e-001
5.640000000000013e-001	5.799181e-001
5.650000000000013e-001	5.813021e-001
5.660000000000013e-001	5.826917e-001
5.670000000000013e-001	5.840870e-001
5.680000000000013e-001	5.854877e-001
5.690000000000013e-001	5.868940e-001
5.700000000000013e-001	5.883059e-001
5.710000000000013e-001	5.897232e-001
5.720000000000013e-001	5.911461e-001
5.730000000000013e-001	5.925743e-001
5.740000000000013e-001	5.940079e-001
5.750000000000013e-001	5.954469e-001
5.760000000000013e-001	5.968912e-001
5.770000000000013e-001	5.983408e-001
5.780000000000013e-001	5.997957e-001
5.790000000000013e-001	6.012557e-001
5.800000000000013e-001	6.027210e-001
5.810000000000013e-001	6.041913e-001
5.820000000000013e-001	6.056667e-001
5.830000000000013e-001	6.071472e-001
5.840000000000013e-001	6.086326e-001
5.850000000000013e-001	6.101230e-001
5.860000000000013e-001	6.116183e-001
5.870000000000013e-001	6.131185e-001
5.880000000000013e-001	6.146235e-001
5.890000000000013e-001	6.161332e-001
5.900000000000013e-001	6.176476e-001
5.910000000000013e-001	6.191667e-001
5.920000000000013e-001	6.206905e-001
5.930000000000013e-001	6.222188e-001
5.940000000000013e-001	6.237516e-001
5.950000000000013e-001	6.252889e-001
5.960000000000013e-001	6.268306e-001
5.970000000000013e-001	6.283767e-001
5.980000000000013e-001	6.299271e-001
5.990000000000013e-001	6.314818e-001
6.000000000000013e-001	6.330408e-001
6.010000000000013e-001	6.346039e-001
6.020000000000013e-001	6.361711e-001
6.030000000000013e-001	6.377425e-001
6.040000000000013e-001	6.393178e-001
6.050000000000013e-001	6.408972e-001
6.060000000000013e-001	6.424805e-001
6.070000000000013e-001	6.440676e-001
6.080000000000013e-001	6.456587e-001
6.090000000000013e-001	6.472536e-001
6.100000000000013e-001	6.488522e-001
6.110000000000013e-001	6.504545e-001
6.120000000000013e-001	6.520604e-001
6.130000000000013e-001	6.536700e-001
6.140000000000013e-001	6.552832e-001
6.150000000000013e-001	6.568999e-001
6.160000000000013e-001	6.585200e-001
6.170000000000013e-001	6.601437e-001
6.180000000000013e-001	6.617707e-001
6.190000000000013e-001	6.634011e-001
6.200000000000013e-001	6.650348e-001
6.210000000000013e-001	6.666717e-001
6.220000000000013e-001	6.683119e-001
6.230000000000013e-001	6.699553e-001
6.240000000000013e-001	6.716018e-001
6.250000000000013e-001	6.732515e-001
6.260000000000013e-001	6.749042e-001
6.270000000000013e-001	6.765599e-001
6.280000000000013e-001	6.782186e-001
6.290000000000013e-001	6.798803e-001
6.300000000000013e-001	6.815449e-001
6.310000000000013e-001	6.832123e-001
6.320000000000013e-001	6.848827e-001
6.330000000000013e-001	6.865558e-001
6.340000000000013e-001	6.882317e-001
6.350000000000013e-001	6.899104e-001
6.360000000000013e-001	6.915917e-001
6.370000000000013e-001	6.932756e-001
6.380000000000013e-001	6.949623e-001
6.390000000000013e-001	6.966515e-001
6.400000000000014e-001	6.983433e-001
6.410000000000014e-001	7.000377e-001
6.420000000000014e-001	7.017345e-001
6.430000000000014e-001	7.034338e-001
6.440000000000014e-001	7.051355e-001
6.450000000000014e-001	7.068397e-001
6.460000000000014e-001	7.085462e-001
6.470000000000014e-001	7.102551e-001
6.480000000000014e-001	7.119663e-001
6.490000000000014e-001	7.136799e-001
6.500000000000014e-001	7.153956e-001
6.510000000000014e-001	7.171136e-001
6.520000000000014e-001	7.188338e-001
6.530000000000014e-001	7.205562e-001
6.540000000000014e-001	7.222807e-001
6.550000000000014e-001	7.240074e-001
6.560000000000014e-001	7.257362e-001
6.570000000000014e-001	7.274671e-001
6.580000000000014e-001	7.292000e-001
6.590000000000014e-001	7.309350e-001
6.600000000000014e-001	7.326719e-001
6.610000000000014e-001	7.344108e-001
6.620000000000014e-001	7.361517e-001
6.630000000000014e-001	7.378945e-001
6.640000000000014e-001	7.396393e-001
6.650000000000014e-001	7.413859e-001
6.660000000000014e-001	7.431344e-001
6.670000000000014e-001	7.448847e-001
6.680000000000014e-001	7.466369e-001
6.690000000000014e-001	7.483909e-001
6.700000000000014e-001	7.501466e-001
6.710000000000014e-001	7.519041e-001
6.720000000000014e-001	7.536634e-001
6.730000000000014e-001	7.554244e-001
6.740000000000014e-001	7.571871e-001
6.750000000000014e-001	7.589514e-001
6.760000000000014e-001	7.607175e-001
6.770000000000014e-001	7.624851e-001
6.780000000000014e-001	7.642545e-001
6.790000000000014e-001	7.660254e-001
6.800000000000014e-001	7.677979e-001
6.810000000000014e-001	7.695721e-001
6.820000000000014e-001	7.713477e-001
6.830000000000014e-001	7.731249e-001
6.840000000000014e-001	7.749037e-001
6.850000000000014e-001	7.766840e-001
6.860000000000014e-001	7.784657e-001
6.870000000000014e-001	7.802490e-001
6.880000000000014e-001	7.820337e-001
6.890000000000014e-001	7.838199e-001
6.900000000000014e-001	7.856075e-001
6.910000000000014e-001	7.873966e-001
6.920000000000014e-001	7.891871e-001
6.930000000000014e-001	7.909789e-001
6.940000000000014e-001	7.927722e-001
6.950000000000014e-001	7.945668e-001
6.960000000000014e-001	7.963628e-001
6.970000000000014e-001	7.981601e-001
6.980000000000014e-001	7.999588e-001
6.990000000000014e-001	8.017588e-001
7.000000000000014e-001	8.035601e-001
7.010000000000014e-001	8.053628e-001
7.020000000000014e-001	8.071667e-001
7.030000000000014e-001	8.089719e-001
7.040000000000014e-001	8.107784e-001
7.050000000000014e-001	8.125861e-001
7.060000000000014e-001	8.143951e-001
7.070000000000014e-001	8.162054e-001
7.080000000000014e-001	8.180169e-001
7.090000000000014e-001	8.198296e-001
7.100000000000014e-001	8.216435e-001
7.110000000000014e-001	8.234586e-001
7.120000000000014e-001	8.252749e-001
7.130000000000014e-001	8.270925e-001
7.140000000000014e-001	8.289112e-001
7.150000000000014e-001	8.307311e-001
7.160000000000014e-001	8.325521e-001
7.170000000000014e-001	8.343744e-001
7.180000000000014e-001	8.361977e-001
7.190000000000014e-001	8.380223e-001
7.200000000000014e-001	8.398480e-001
7.210000000000014e-001	8.416748e-001
7.220000000000014e-001	8.435028e-001
7.230000000000014e-001	8.453319e-001
7.240000000000014e-001	8.471621e-001
7.250000000000014e-001	8.489935e-001
7.260000000000014e-001	8.508260e-001
7.270000000000014e-001	8.526596e-001
7.280000000000014e-001	8.544943e-001
7.290000000000014e-001	8.563302e-001
7.300000000000014e-001	8.581671e-001
7.310000000000014e-001	8.600052e-001
7.320000000000014e-001	8.618444e-001
7.330000000000014e-001	8.636846e-001
7.340000000000014e-001	8.655260e-001
7.350000000000014e-001	8.673685e-001
7.360000000000014e-001	8.692121e-001
7.370000000000014e-001	8.710568e-001
7.380000000000014e-001	8.729026e-001
7.390000000000014e-001	8.747495e-001
7.400000000000014e-001	8.765975e-001
7.410000000000014e-001	8.784467e-001
7.420000000000014e-001	8.802969e-001
7.430000000000014e-001	8.821483e-001
7.440000000000014e-001	8.840008e-001
7.450000000000014e-001	8.858545e-001
7.460000000000014e-001	8.877092e-001
7.470000000000014e-001	8.895651e-001
7.480000000000014e-001	8.914222e-001
7.490000000000014e-001	8.932804e-001
7.500000000000014e-001	8.951398e-001
7.510000000000014e-001	8.970003e-001
7.520000000000015e-001	8.988619e-001
7.530000000000015e-001	9.007248e-001
7.540000000000015e-001	9.025889e-001
7.550000000000015e-001	9.044542e-001
7.560000000000015e-001	9.063207e-001
7.570000000000015e-001	9.081884e-001
7.580000000000015e-001	9.100573e-001
7.590000000000015e-001	9.119275e-001
7.600000000000015e-001	9.137990e-001
7.610000000000015e-001	9.156718e-001
7.620000000000015e-001	9.175458e-001
7.630000000000015e-001	9.194211e-001
7.640000000000015e-001	9.212978e-001
7.650000000000015e-001	9.231758e-001
7.660000000000015e-001	9.250552e-001
7.670000000000015e-001	9.269360e-001
7.680000000000015e-001	9.288181e-001
7.690000000000015e-001	9.307017e-001
7.700000000000015e-001	9.325868e-001
7.710000000000015e-001	9.344733e-001
7.720000000000015e-001	9.363613e-001
7.730000000000015e-001	9.382508e-001
7.740000000000015e-001	9.401419e-001
7.750000000000015e-001	9.420346e-001
7.760000000000015e-001	9.439288e-001
7.770000000000015e-001	9.458247e-001
7.780000000000015e-001	9.477223e-001
7.790000000000015e-001	9.496216e-001
7.800000000000015e-001	9.515226e-001
7.810000000000015e-001	9.534255e-001
7.820000000000015e-001	9.553301e-001
7.830000000000015e-001	9.572365e-001
7.840000000000015e-001	9.591449e-001
7.850000000000015e-001	9.610552e-001
7.860000000000015e-001	9.629674e-001
7.870000000000015e-001	9.648817e-001
7.880000000000015e-001	9.667980e-001
7.890000000000015e-001	9.687165e-001
7.900000000000015e-001	9.706371e-001
7.910000000000015e-001	9.725600e-001
7.920000000000015e-001	9.744851e-001
7.930000000000015e-001	9.764126e-001
7.940000000000015e-001	9.783424e-001
7.950000000000015e-001	9.802747e-001
7.960000000000015e-001	9.822095e-001
7.970000000000015e-001	9.841469e-001
7.980000000000015e-001	9.860868e-001
7.990000000000015e-001	9.880296e-001
8.000000000000015e-001	9.899751e-001
8.010000000000015e-001	9.919235e-001
8.020000000000015e-001	9.938747e-001
8.030000000000015e-001	9.958290e-001
8.040000000000015e-001	9.977863e-001
8.050000000000015e-001	9.997468e-001
8.060000000000015e-001	1.001711e+000
8.070000000000015e-001	1.003678e+000
8.080000000000015e-001	1.005648e+000
8.090000000000015e-001	1.007622e+000
8.100000000000015e-001	1.009600e+000
8.110000000000015e-001	1.011581e+000
8.120000000000015e-001	1.013566e+000
8.130000000000015e-001	1.015556e+000
8.140000000000015e-001	1.017549e+000
8.150000000000015e-001	1.019546e+000
8.160000000000015e-001	1.021547e+000
8.170000000000015e-001	1.023553e+000
8.180000000000015e-001	1.025564e+000
8.190000000000015e-001	1.027578e+000
8.200000000000015e-001	1.029598e+000
8.210000000000015e-001	1.031623e+000
8.220000000000015e-001	1.033652e+000
8.230000000000015e-001	1.035687e+000
8.240000000000015e-001	1.037726e+000
8.250000000000015e-001	1.039772e+000
8.260000000000015e-001	1.041822e+000
8.270000000000015e-001	1.043879e+000
8.280000000000015e-001	1.045941e+000
8.290000000000015e-001	1.048009e+000
8.300000000000015e-001	1.050083e+000
8.310000000000015e-001	1.052163e+000
8.320000000000015e-001	1.054250e+000
8.330000000000015e-001	1.056344e+000
8.340000000000015e-001	1.058444e+000
8.350000000000015e-001	1.060551e+000
8.360000000000015e-001	1.062665e+000
8.370000000000015e-001	1.064787e+000
8.380000000000015e-001	1.066915e+000
8.390000000000015e-001	1.069052e+000
8.400000000000015e-001	1.071196e+000
8.410000000000015e-001	1.073348e+000
8.420000000000015e-001	1.075508e+000
8.430000000000015e-001	1.077677e+000
8.440000000000015e-001	1.079853e+000
8.450000000000015e-001	1.082039e+000
8.460000000000015e-001	1.084233e+000
8.470000000000015e-001	1.086437e+000
8.480000000000015e-001	1.088649e+000
8.490000000000015e-001	1.090871e+000
8.500000000000015e-001	1.093103e+000
8.510000000000015e-001	1.095344e+000
8.520000000000015e-001	1.097595e+000
8.530000000000015e-001	1.099856e+000
8.540000000000015e-001	1.102128e+000
8.550000000000015e-001	1.104410e+000
8.560000000000015e-001	1.106703e+000
8.570000000000015e-001	1.109006e+000
8.580000000000015e-001	1.111321e+000
8.590000000000015e-001	1.113646e+000
8.600000000000015e-001	1.115983e+000
8.610000000000015e-001	1.118332e+000
8.620000000000015e-001	1.120692e+000
8.630000000000015e-001	1.123064e+000
8.640000000000015e-001	1.125448e+000
8.650000000000016e-001	1.127845e+000
8.660000000000016e-001	1.130253e+000
8.670000000000016e-001	1.132674e+000
8.680000000000016e-001	1.135108e+000
8.690000000000016e-001	1.137554e+000
8.700000000000016e-001	1.140014e+000
8.710000000000016e-001	1.142486e+000
8.720000000000016e-001	1.144972e+000
8.730000000000016e-001	1.147470e+000
8.740000000000016e-001	1.149983e+000
8.750000000000016e-001	1.152508e+000
8.760000000000016e-001	1.155048e+000
8.770000000000016e-001	1.157601e+000
8.780000000000016e-001	1.160168e+000
8.790000000000016e-001	1.162748e+000
8.800000000000016e-001	1.165343e+000
8.810000000000016e-001	1.167952e+000
8.820000000000016e-001	1.170575e+000
8.830000000000016e-001	1.173212e+000
8.840000000000016e-001	1.175864e+000
8.850000000000016e-001	1.178530e+000
8.860000000000016e-001	1.181210e+000
8.870000000000016e-001	1.183904e+000
8.880000000000016e-001	1.186614e+000
8.890000000000016e-001	1.189337e+000
8.900000000000016e-001	1.192075e+000
8.910000000000016e-001	1.194828e+000
8.920000000000016e-001	1.197595e+000
8.930000000000016e-001	1.200377e+000
8.940000000000016e-001	1.203173e+000
8.950000000000016e-001	1.205984e+000
8.960000000000016e-001	1.208809e+000
8.970000000000016e-001	1.211649e+000
8.980000000000016e-001	1.214503e+000
8.990000000000016e-001	1.217372e+000
9.000000000000016e-001	1.220255e+000
9.010000000000016e-001	1.223153e+000
9.020000000000016e-001	1.226065e+000
9.030000000000016e-001	1.228991e+000
9.040000000000016e-001	1.231932e+000
9.050000000000016e-001	1.234886e+000
9.060000000000016e-001	1.237855e+000
9.070000000000016e-001	1.240838e+000
9.080000000000016e-001	1.243835e+000
9.090000000000016e-001	1.246846e+000
9.100000000000016e-001	1.249871e+000
9.110000000000016e-001	1.252910e+000
9.120000000000016e-001	1.255962e+000
9.130000000000016e-001	1.259028e+000
9.140000000000016e-001	1.262108e+000
9.150000000000016e-001	1.265201e+000
9.160000000000016e-001	1.268307e+000
9.170000000000016e-001	1.271427e+000
9.180000000000016e-001	1.274559e+000
9.190000000000016e-001	1.277705e+000
9.200000000000016e-001	1.280864e+000
9.210000000000016e-001	1.284036e+000
9.220000000000016e-001	1.287220e+000
9.230000000000016e-001	1.290418e+000
9.240000000000016e-001	1.293627e+000
9.250000000000016e-001	1.296849e+000
9.260000000000016e-001	1.300084e+000
9.270000000000016e-001	1.303330e+000
9.280000000000016e-001	1.306589e+000
9.290000000000016e-001	1.309860e+000
9.300000000000016e-001	1.313143e+000
9.310000000000016e-001	1.316437e+000
9.320000000000016e-001	1.319743e+000
9.330000000000016e-001	1.323061e+000
9.340000000000016e-001	1.326390e+000
9.350000000000016e-001	1.329730e+000
9.360000000000016e-001	1.333082e+000
9.370000000000016e-001	1.336444e+000
9.380000000000016e-001	1.339818e+000
9.390000000000016e-001	1.343202e+000
9.400000000000016e-001	1.346598e+000
9.410000000000016e-001	1.350003e+000
9.420000000000016e-001	1.353420e+000
9.430000000000016e-001	1.356846e+000
9.440000000000016e-001	1.360283e+000
9.450000000000016e-001	1.363730e+000
9.460000000000016e-001	1.367188e+000
9.470000000000016e-001	1.370655e+000
9.480000000000016e-001	1.374132e+000
9.490000000000016e-001	1.377618e+000
9.500000000000016e-001	1.381114e+000
9.510000000000016e-001	1.384620e+000
9.520000000000016e-001	1.388135e+000
9.530000000000016e-001	1.391660e+000
9.540000000000016e-001	1.395193e+000
9.550000000000016e-001	1.398736e+000
9.560000000000016e-001	1.402288e+000
9.570000000000016e-001	1.405848e+000
9.580000000000016e-001	1.409418e+000
9.590000000000016e-001	1.412995e+000
9.600000000000016e-001	1.416582e+000
9.610000000000016e-001	1.420177e+000
9.620000000000016e-001	1.423780e+000
9.630000000000016e-001	1.427392e+000
9.640000000000016e-001	1.431011e+000
9.650000000000016e-001	1.434639e+000
9.660000000000016e-001	1.438275e+000
9.670000000000016e-001	1.441918e+000
9.680000000000016e-001	1.445570e+000
9.690000000000016e-001	1.449229e+000
9.700000000000016e-001	1.452896e+000
9.710000000000016e-001	1.456570e+000
9.720000000000016e-001	1.460252e+000
9.730000000000016e-001	1.463941e+000
9.740000000000016e-001	1.467637e+000
9.750000000000016e-001	1.471340e+000
9.760000000000016e-001	1.475051e+000
9.770000000000016e-001	1.478768e+000
9.780000000000017e-001	1.482493e+000
9.790000000000017e-001	1.486224e+000
9.800000000000017e-001	1.489962e+000
9.810000000000017e-001	1.493707e+000
9.820000000000017e-001	1.497458e+000
9.830000000000017e-001	1.501216e+000
9.840000000000017e-001	1.504980e+000
9.850000000000017e-001	1.508751e+000
9.860000000000017e-001	1.512527e+000
9.870000000000017e-001	1.516311e+000
9.880000000000017e-001	1.520100e+000
9.890000000000017e-001	1.523895e+000
9.900000000000017e-001	1.527697e+000
9.910000000000017e-001	1.531504e+000
9.920000000000017e-001	1.535317e+000
9.930000000000017e-001	1.539136e+000
9.940000000000017e-001	1.542961e+000
9.950000000000017e-001	1.546792e+000
9.960000000000017e-001	1.550628e+000
9.970000000000017e-001	1.554469e+000
9.980000000000017e-001	1.558316e+000
9.990000000000017e-001	1.562169e+000
1.000000000000000e+000	1.566027e+000
