time	V(n002)	V(n005)
1.641715338906765e-003	-5.548524e+000	-1.148641e+001
1.641768919829149e-003	-5.548636e+000	-1.094864e+001
1.641827641087877e-003	-5.551036e+000	-1.033262e+001
1.641885915351897e-003	-5.555089e+000	-9.715353e+000
1.642021499296485e-003	-5.565578e+000	-8.278539e+000
1.642481315120754e-003	-5.599984e+000	-3.405229e+000
1.643662795783344e-003	-5.686838e+000	9.118496e+000
1.644040868860168e-003	-5.727624e+000	1.272515e+001
1.644168454830189e-003	-5.754327e+000	1.336199e+001
1.644234651863976e-003	-5.766776e+000	1.341779e+001
1.644245874852797e-003	-5.767284e+000	1.341959e+001
1.644254725919100e-003	-5.767466e+000	1.342078e+001
1.644262532275106e-003	-5.767859e+000	1.342178e+001
1.644271157281186e-003	-5.768133e+000	1.342283e+001
1.644281113661436e-003	-5.768196e+000	1.342399e+001
1.644291818983467e-003	-5.768362e+000	1.342517e+001
1.644300447562058e-003	-5.768838e+000	1.342608e+001
1.644312133891818e-003	-5.769718e+000	1.342726e+001
1.644322698937828e-003	-5.770294e+000	1.342827e+001
1.644332885096591e-003	-5.770686e+000	1.342921e+001
1.644344011214874e-003	-5.771345e+000	1.343018e+001
1.644353548491942e-003	-5.772187e+000	1.343099e+001
1.644365158443453e-003	-5.773170e+000	1.343193e+001
1.644386256096096e-003	-5.774371e+000	1.343353e+001
1.644399660853179e-003	-5.775466e+000	1.343449e+001
1.644412016845423e-003	-5.776540e+000	1.343534e+001
1.644424393906660e-003	-5.777348e+000	1.343616e+001
1.644438292768212e-003	-5.778198e+000	1.343704e+001
1.644466173547769e-003	-5.780464e+000	1.343870e+001
1.644492702042954e-003	-5.782118e+000	1.344016e+001
1.644518702973949e-003	-5.784200e+000	1.344150e+001
1.644544528886305e-003	-5.785800e+000	1.344273e+001
1.644556124073517e-003	-5.786734e+000	1.344327e+001
1.644570396628721e-003	-5.787834e+000	1.344390e+001
1.644582125063374e-003	-5.788545e+000	1.344440e+001
1.644596611102399e-003	-5.789480e+000	1.344501e+001
1.644608397233888e-003	-5.790421e+000	1.344549e+001
1.644623108282503e-003	-5.791520e+000	1.344607e+001
1.644635104670423e-003	-5.792249e+000	1.344653e+001
1.644650036322542e-003	-5.793249e+000	1.344708e+001
1.644662560927154e-003	-5.794240e+000	1.344754e+001
1.644677618442972e-003	-5.795313e+000	1.344807e+001
1.644691020717403e-003	-5.796136e+000	1.344852e+001
1.644706320223420e-003	-5.797218e+000	1.344903e+001
1.644721364446104e-003	-5.798377e+000	1.344952e+001
1.644758002191622e-003	-5.800818e+000	1.345064e+001
1.644777017156153e-003	-5.802227e+000	1.345120e+001
1.644795297980214e-003	-5.803488e+000	1.345172e+001
1.644812533493128e-003	-5.804605e+000	1.345219e+001
1.644852273872087e-003	-5.807451e+000	1.345323e+001
1.644870270212392e-003	-5.808625e+000	1.345368e+001
1.644912070475558e-003	-5.811594e+000	1.345467e+001
1.644933792975961e-003	-5.813026e+000	1.345516e+001
1.644976951866105e-003	-5.816071e+000	1.345609e+001
1.644999483034286e-003	-5.817561e+000	1.345656e+001
1.645045679050568e-003	-5.820794e+000	1.345746e+001
1.645069971895792e-003	-5.822409e+000	1.345791e+001
1.645124185713749e-003	-5.826160e+000	1.345886e+001
1.645150314860194e-003	-5.827918e+000	1.345930e+001
1.645177062425174e-003	-5.829779e+000	1.345973e+001
1.645242460556735e-003	-5.834220e+000	1.346073e+001
1.645275151327413e-003	-5.836473e+000	1.346120e+001
1.645343029772105e-003	-5.841063e+000	1.346211e+001
1.646082313048532e-003	-5.890355e+000	1.346745e+001
1.646821596324959e-003	-5.938044e+000	1.347169e+001
1.647560879601386e-003	-5.984127e+000	1.347482e+001
1.648300162877813e-003	-6.028606e+000	1.347684e+001
1.649039446154240e-003	-6.071480e+000	1.347776e+001
1.649778729430668e-003	-6.112749e+000	1.347758e+001
1.650518012707095e-003	-6.152413e+000	1.347628e+001
1.653247038712777e-003	-6.285233e+000	1.347660e+001
1.655547918039011e-003	-6.380834e+000	1.347666e+001
1.658812781515661e-003	-6.493620e+000	1.347667e+001
1.662719031515661e-003	-6.596694e+000	1.347668e+001
1.666625281515661e-003	-6.665675e+000	1.347668e+001
1.670531531515661e-003	-6.700909e+000	1.347668e+001
1.674437781515661e-003	-6.704263e+000	1.347668e+001
1.678344031515661e-003	-6.677546e+000	1.347668e+001
1.682250281515661e-003	-6.622505e+000	1.347668e+001
1.686156531515661e-003	-6.540833e+000	1.347668e+001
1.690062781515661e-003	-6.434167e+000	1.347668e+001
1.693969031515661e-003	-6.304083e+000	1.347668e+001
1.697875281515661e-003	-6.152108e+000	1.347668e+001
1.701781531515661e-003	-5.979709e+000	1.347668e+001
1.705687781515661e-003	-5.788305e+000	1.347668e+001
1.709594031515661e-003	-5.579259e+000	1.347668e+001
1.713500281515661e-003	-5.353884e+000	1.347668e+001
1.721312781515661e-003	-4.859144e+000	1.347668e+001
1.729125281515661e-003	-4.313597e+000	1.347668e+001
1.733031531515661e-003	-4.024534e+000	1.347668e+001
1.736937781515661e-003	-3.725994e+000	1.347668e+001
1.740844031515661e-003	-3.418957e+000	1.347668e+001
1.744750281515661e-003	-3.104361e+000	1.347668e+001
1.748656531515661e-003	-2.783102e+000	1.347668e+001
1.752562781515661e-003	-2.456034e+000	1.347668e+001
1.756469031515661e-003	-2.123972e+000	1.347668e+001
1.760375281515661e-003	-1.787692e+000	1.347668e+001
1.764281531515661e-003	-1.447931e+000	1.347668e+001
1.768187781515661e-003	-1.105390e+000	1.347668e+001
1.772094031515661e-003	-7.607352e-001	1.347668e+001
1.776000281515661e-003	-4.145952e-001	1.347668e+001
1.779906531515661e-003	-6.758945e-002	1.347667e+001
1.781153951863023e-003	4.335167e-002	1.347667e+001
1.781790214661770e-003	9.994636e-002	1.347667e+001
1.782118449885123e-003	1.291552e-001	1.347667e+001
1.782643252363849e-003	1.758437e-001	1.347667e+001
1.782932668335162e-003	2.015940e-001	1.347667e+001
1.783222084306474e-003	2.273430e-001	1.347667e+001
1.783511500277786e-003	2.530907e-001	1.347667e+001
1.783800916249099e-003	2.788370e-001	1.347667e+001
1.784090332220411e-003	3.045821e-001	1.347667e+001
1.784379748191723e-003	3.303258e-001	1.347667e+001
1.784669164163036e-003	3.560682e-001	1.347667e+001
1.786219426366876e-003	4.939887e-001	1.347667e+001
1.787769688570716e-003	6.317363e-001	1.347667e+001
1.789319950774556e-003	7.693111e-001	1.347667e+001
1.790870212978396e-003	9.067129e-001	1.347667e+001
1.792420475182237e-003	1.043942e+000	1.347667e+001
1.793970737386077e-003	1.180998e+000	1.347667e+001
1.795520999589917e-003	1.317881e+000	1.347667e+001
1.799427249589917e-003	1.661401e+000	1.347667e+001
1.803333499589917e-003	2.002970e+000	1.347667e+001
1.807239749589917e-003	2.342105e+000	1.347667e+001
1.811145999589917e-003	2.678445e+000	1.347667e+001
1.815052249589917e-003	3.011649e+000	1.347667e+001
1.818958499589917e-003	3.341403e+000	1.347667e+001
1.822864749589917e-003	3.667414e+000	1.347667e+001
1.830677249589917e-003	4.307184e+000	1.347481e+001
1.838363295728919e-003	4.919006e+000	1.346186e+001
1.842269545728919e-003	5.222764e+000	1.343671e+001
1.846175795728919e-003	5.522617e+000	1.338431e+001
1.846236830885169e-003	5.527211e+000	1.338085e+001
1.846358901197669e-003	5.536231e+000	1.336714e+001
1.846422415209636e-003	5.540864e+000	1.335667e+001
1.846465250742582e-003	5.543896e+000	1.334604e+001
1.846494295392190e-003	5.545840e+000	1.333558e+001
1.846516816190094e-003	5.547218e+000	1.332402e+001
1.846535308664594e-003	5.548194e+000	1.331062e+001
1.846552064495132e-003	5.548875e+000	1.329351e+001
1.846569686388081e-003	5.549331e+000	1.326869e+001
1.846590272740580e-003	5.549610e+000	1.323054e+001
1.846618785919334e-003	5.549871e+000	1.316513e+001
1.846649063065475e-003	5.550209e+000	1.308211e+001
1.846679779060553e-003	5.550567e+000	1.297890e+001
1.846728586544063e-003	5.550799e+000	1.276942e+001
1.846791861500414e-003	5.550187e+000	1.241196e+001
1.846858934899522e-003	5.548537e+000	1.192231e+001
1.846908727792363e-003	5.547256e+000	1.147752e+001
1.846962141756207e-003	5.547179e+000	1.093920e+001
1.847020751850294e-003	5.549404e+000	1.032140e+001
1.847079099559127e-003	5.553353e+000	9.699743e+000
1.847214949977760e-003	5.563760e+000	8.249072e+000
1.847675262951041e-003	5.597890e+000	3.304344e+000
1.848070624698790e-003	5.626899e+000	-9.832405e-001
1.848861348194288e-003	5.684308e+000	-9.619316e+000
1.849049199406617e-003	5.697775e+000	-1.168554e+001
1.849183820228417e-003	5.713451e+000	-1.305084e+001
1.849232255245476e-003	5.727819e+000	-1.333310e+001
1.849276957183798e-003	5.746471e+000	-1.339744e+001
1.849290652213688e-003	5.750722e+000	-1.340256e+001
1.849304922367357e-003	5.753448e+000	-1.340638e+001
1.849321719982183e-003	5.755906e+000	-1.341025e+001
1.849335500023063e-003	5.757487e+000	-1.341306e+001
1.849346649516096e-003	5.758507e+000	-1.341510e+001
1.849357198635283e-003	5.759304e+000	-1.341687e+001
1.849367945541810e-003	5.760004e+000	-1.341855e+001
1.849391972458552e-003	5.761396e+000	-1.342191e+001
1.849405503419770e-003	5.762177e+000	-1.342361e+001
1.849420187352456e-003	5.763060e+000	-1.342532e+001
1.849437631879163e-003	5.764157e+000	-1.342719e+001
1.849459529060656e-003	5.765596e+000	-1.342932e+001
1.849490156249350e-003	5.767694e+000	-1.343199e+001
1.849530181263913e-003	5.770524e+000	-1.343507e+001
1.849614097367759e-003	5.776534e+000	-1.344037e+001
1.849664031697777e-003	5.780080e+000	-1.344291e+001
1.849873134845219e-003	5.794768e+000	-1.345091e+001
1.850252291953845e-003	5.820936e+000	-1.345929e+001
1.851174102634527e-003	5.882649e+000	-1.346919e+001
1.854709741357354e-003	6.095901e+000	-1.347704e+001
1.858909540134375e-003	6.302317e+000	-1.347771e+001
1.861918233077567e-003	6.421766e+000	-1.347774e+001
1.865824483077567e-003	6.543810e+000	-1.347772e+001
1.869730733077567e-003	6.631412e+000	-1.347770e+001
1.873636983077567e-003	6.684258e+000	-1.347768e+001
1.877543233077567e-003	6.704248e+000	-1.347766e+001
1.881449483077567e-003	6.693219e+000	-1.347764e+001
1.885355733077567e-003	6.652951e+000	-1.347761e+001
1.889261983077567e-003	6.585166e+000	-1.347759e+001
1.893168233077567e-003	6.491529e+000	-1.347757e+001
1.897074483077567e-003	6.373649e+000	-1.347755e+001
1.900980733077567e-003	6.233078e+000	-1.347753e+001
1.904886983077567e-003	6.071315e+000	-1.347751e+001
1.908793233077567e-003	5.889803e+000	-1.347749e+001
1.912699483077567e-003	5.689936e+000	-1.347746e+001
1.916605733077567e-003	5.473051e+000	-1.347744e+001
1.920511983077566e-003	5.240438e+000	-1.347742e+001
1.928324483077565e-003	4.732934e+000	-1.347738e+001
1.936136983077564e-003	4.176751e+000	-1.347733e+001
1.940043233077564e-003	3.883113e+000	-1.347731e+001
1.943949483077564e-003	3.580466e+000	-1.347729e+001
1.947855733077563e-003	3.269768e+000	-1.347727e+001
1.951761983077563e-003	2.951940e+000	-1.347725e+001
1.955668233077562e-003	2.627855e+000	-1.347722e+001
1.959574483077562e-003	2.298350e+000	-1.347720e+001
1.963480733077561e-003	1.964221e+000	-1.347718e+001
1.967386983077561e-003	1.626225e+000	-1.347716e+001
1.971293233077561e-003	1.285083e+000	-1.347713e+001
1.975199483077560e-003	9.414785e-001	-1.347711e+001
1.979105733077560e-003	5.960593e-001	-1.347709e+001
1.983011983077559e-003	2.495815e-001	-1.347707e+001
1.984204124567204e-003	1.435980e-001	-1.347706e+001
1.984847731549669e-003	8.635903e-002	-1.347706e+001
1.985285383999886e-003	4.742981e-002	-1.347705e+001
1.985480484174192e-003	3.007417e-002	-1.347705e+001
1.985817955668676e-003	5.176061e-005	-1.347705e+001
1.986434299512501e-003	-5.478025e-002	-1.347705e+001
1.986815455744013e-003	-8.867798e-002	-1.347705e+001
1.987191775857377e-003	-1.221401e-001	-1.347704e+001
1.987473164693955e-003	-1.471770e-001	-1.347704e+001
1.987778491822010e-003	-1.743451e-001	-1.347704e+001
1.988940381245101e-003	-2.777052e-001	-1.347703e+001
1.990406515492324e-003	-4.081030e-001	-1.347703e+001
1.992097585198743e-003	-5.584322e-001	-1.347702e+001
1.995075224829248e-003	-8.228184e-001	-1.347700e+001
1.998709294891599e-003	-1.144681e+000	-1.347698e+001
2.000000000000000e-003	-1.258701e+000	-1.347697e+001
