waveform	Ch0	
t0	06-05-20  17:38:44,592960	
delta t	5,000000E-6	

time[0]	Ch0
06-05-20  17:38:44,593920	-1,003334E+0
06-05-20  17:38:44,593925	-1,112626E+0
06-05-20  17:38:44,593930	-1,221919E+0
06-05-20  17:38:44,593935	-1,328609E+0
06-05-20  17:38:44,593940	-1,432697E+0
06-05-20  17:38:44,593945	-1,535159E+0
06-05-20  17:38:44,593950	-1,636320E+0
06-05-20  17:38:44,593955	-1,729674E+0
06-05-20  17:38:44,593960	-1,826931E+0
06-05-20  17:38:44,593965	-1,883529E+0
06-05-20  17:38:44,593970	-1,926791E+0
06-05-20  17:38:44,593975	-1,953788E+0
06-05-20  17:38:44,593980	-1,966149E+0
06-05-20  17:38:44,593985	-1,964848E+0
06-05-20  17:38:44,593990	-1,949885E+0
06-05-20  17:38:44,593995	-1,922237E+0
06-05-20  17:38:44,594000	-1,882878E+0
06-05-20  17:38:44,594005	-1,834087E+0
06-05-20  17:38:44,594010	-1,775212E+0
06-05-20  17:38:44,594015	-1,707880E+0
06-05-20  17:38:44,594020	-1,632742E+0
06-05-20  17:38:44,594025	-1,551423E+0
06-05-20  17:38:44,594030	-1,462948E+0
06-05-20  17:38:44,594035	-1,368943E+0
06-05-20  17:38:44,594040	-1,269084E+0
06-05-20  17:38:44,594045	-1,165971E+0
06-05-20  17:38:44,594050	-1,058631E+0
06-05-20  17:38:44,594055	-9,470611E-1
06-05-20  17:38:44,594060	-8,332148E-1
06-05-20  17:38:44,594065	-7,167662E-1
06-05-20  17:38:44,594070	-5,977154E-1
06-05-20  17:38:44,594075	-4,770382E-1
06-05-20  17:38:44,594080	-3,553852E-1
06-05-20  17:38:44,594085	-2,317806E-1
06-05-20  17:38:44,594090	-1,075254E-1
06-05-20  17:38:44,594095	1,738037E-2
06-05-20  17:38:44,594100	1,422861E-1
06-05-20  17:38:44,594105	2,658908E-1
06-05-20  17:38:44,594110	3,904712E-1
06-05-20  17:38:44,594115	5,121242E-1
06-05-20  17:38:44,594120	6,341025E-1
06-05-20  17:38:44,594125	7,544544E-1
06-05-20  17:38:44,594130	8,744810E-1
06-05-20  17:38:44,594135	9,925560E-1
06-05-20  17:38:44,594140	1,108354E+0
06-05-20  17:38:44,594145	1,223827E+0
06-05-20  17:38:44,594150	1,335396E+0
06-05-20  17:38:44,594155	1,445665E+0
06-05-20  17:38:44,594160	1,554632E+0
06-05-20  17:38:44,594165	1,661322E+0
06-05-20  17:38:44,594170	1,702632E+0
06-05-20  17:38:44,594175	1,853560E+0
06-05-20  17:38:44,594180	1,915362E+0
06-05-20  17:38:44,594185	1,960575E+0
06-05-20  17:38:44,594190	1,991802E+0
06-05-20  17:38:44,594195	2,007415E+0
06-05-20  17:38:44,594200	2,008716E+0
06-05-20  17:38:44,594205	1,998958E+0
06-05-20  17:38:44,594210	1,976189E+0
06-05-20  17:38:44,594215	1,943011E+0
06-05-20  17:38:44,594220	1,899098E+0
06-05-20  17:38:44,594225	1,846404E+0
06-05-20  17:38:44,594230	1,784602E+0
06-05-20  17:38:44,594235	1,715318E+0
06-05-20  17:38:44,594240	1,639854E+0
06-05-20  17:38:44,594245	1,557559E+0
06-05-20  17:38:44,594250	1,469735E+0
06-05-20  17:38:44,594255	1,376706E+0
06-05-20  17:38:44,594260	1,279449E+0
06-05-20  17:38:44,594265	1,177638E+0
06-05-20  17:38:44,594270	1,072899E+0
06-05-20  17:38:44,594275	9,639317E-1
06-05-20  17:38:44,594280	8,533381E-1
06-05-20  17:38:44,594285	7,407928E-1
06-05-20  17:38:44,594290	6,253201E-1
06-05-20  17:38:44,594295	5,088715E-1
06-05-20  17:38:44,594300	3,911218E-1
06-05-20  17:38:44,594305	2,727215E-1
06-05-20  17:38:44,594310	1,546466E-1
06-05-20  17:38:44,594315	3,364414E-2
06-05-20  17:38:44,594320	-8,735830E-2
06-05-20  17:38:44,594325	-2,070596E-1
06-05-20  17:38:44,594330	-3,267610E-1
06-05-20  17:38:44,594335	-4,451612E-1
06-05-20  17:38:44,594340	-5,625856E-1
06-05-20  17:38:44,594345	-6,787089E-1
06-05-20  17:38:44,594350	-7,935312E-1
06-05-20  17:38:44,594355	-9,073775E-1
06-05-20  17:38:44,594360	-1,018296E+0
06-05-20  17:38:44,594365	-1,128240E+0
06-05-20  17:38:44,594370	-1,237207E+0
06-05-20  17:38:44,594375	-1,342921E+0
06-05-20  17:38:44,594380	-1,447660E+0
06-05-20  17:38:44,594385	-1,549146E+0
06-05-20  17:38:44,594390	-1,648680E+0
06-05-20  17:38:44,594395	-1,731625E+0
06-05-20  17:38:44,594400	-1,835063E+0
06-05-20  17:38:44,594405	-1,891010E+0
06-05-20  17:38:44,594410	-1,931670E+0
06-05-20  17:38:44,594415	-1,957041E+0
06-05-20  17:38:44,594420	-1,967450E+0
06-05-20  17:38:44,594425	-1,963547E+0
06-05-20  17:38:44,594430	-1,945982E+0
06-05-20  17:38:44,594435	-1,917358E+0
06-05-20  17:38:44,594440	-1,877023E+0
06-05-20  17:38:44,594445	-1,825955E+0
06-05-20  17:38:44,594450	-1,766430E+0
06-05-20  17:38:44,594455	-1,697797E+0
06-05-20  17:38:44,594460	-1,621682E+0
06-05-20  17:38:44,594465	-1,538737E+0
06-05-20  17:38:44,594470	-1,449612E+0
06-05-20  17:38:44,594475	-1,355282E+0
06-05-20  17:38:44,594480	-1,255097E+0
06-05-20  17:38:44,594485	-1,151985E+0
06-05-20  17:38:44,594490	-1,043017E+0
06-05-20  17:38:44,594495	-9,317732E-1
06-05-20  17:38:44,594500	-8,172763E-1
06-05-20  17:38:44,594505	-7,001771E-1
06-05-20  17:38:44,594510	-5,804758E-1
06-05-20  17:38:44,594515	-4,601239E-1
06-05-20  17:38:44,594520	-3,371698E-1
06-05-20  17:38:44,594525	-2,142157E-1
06-05-20  17:38:44,594530	-8,996051E-2
06-05-20  17:38:44,594535	3,494524E-2
06-05-20  17:38:44,594540	1,588752E-1
06-05-20  17:38:44,594545	2,824798E-1
06-05-20  17:38:44,594550	4,057592E-1
06-05-20  17:38:44,594555	5,290385E-1
06-05-20  17:38:44,594560	6,510168E-1
06-05-20  17:38:44,594565	7,720193E-1
06-05-20  17:38:44,594570	8,904195E-1
06-05-20  17:38:44,594575	1,008820E+0
06-05-20  17:38:44,594580	1,124618E+0
06-05-20  17:38:44,594585	1,239440E+0
06-05-20  17:38:44,594590	1,351660E+0
06-05-20  17:38:44,594595	1,461603E+0
06-05-20  17:38:44,594600	1,570570E+0
06-05-20  17:38:44,594605	1,675309E+0
06-05-20  17:38:44,594610	1,735485E+0
06-05-20  17:38:44,594615	1,863643E+0
06-05-20  17:38:44,594620	1,922844E+0
06-05-20  17:38:44,594625	1,966430E+0
06-05-20  17:38:44,594630	1,994729E+0
06-05-20  17:38:44,594635	2,008066E+0
06-05-20  17:38:44,594640	2,009367E+0
06-05-20  17:38:44,594645	1,996681E+0
06-05-20  17:38:44,594650	1,972611E+0
06-05-20  17:38:44,594655	1,937156E+0
06-05-20  17:38:44,594660	1,891942E+0
06-05-20  17:38:44,594665	1,837947E+0
06-05-20  17:38:44,594670	1,775494E+0
06-05-20  17:38:44,594675	1,705234E+0
06-05-20  17:38:44,594680	1,629120E+0
06-05-20  17:38:44,594685	1,545524E+0
06-05-20  17:38:44,594690	1,456399E+0
06-05-20  17:38:44,594695	1,363045E+0
06-05-20  17:38:44,594700	1,265137E+0
06-05-20  17:38:44,594705	1,163000E+0
06-05-20  17:38:44,594710	1,056960E+0
06-05-20  17:38:44,594715	9,489691E-1
06-05-20  17:38:44,594720	8,373996E-1
06-05-20  17:38:44,594725	7,235532E-1
06-05-20  17:38:44,594730	6,084057E-1
06-05-20  17:38:44,594735	4,919572E-1
06-05-20  17:38:44,594740	3,748580E-1
06-05-20  17:38:44,594745	2,561325E-1
06-05-20  17:38:44,594750	1,374070E-1
06-05-20  17:38:44,594755	1,607927E-2
06-05-20  17:38:44,594760	-1,049232E-1
06-05-20  17:38:44,594765	-2,246245E-1
06-05-20  17:38:44,594770	-3,430248E-1
06-05-20  17:38:44,594775	-4,620755E-1
06-05-20  17:38:44,594780	-5,788494E-1
06-05-20  17:38:44,594785	-6,949727E-1
06-05-20  17:38:44,594790	-8,104455E-1
06-05-20  17:38:44,594795	-9,226655E-1
06-05-20  17:38:44,594800	-1,034560E+0
06-05-20  17:38:44,594805	-1,144503E+0
06-05-20  17:38:44,594810	-1,252495E+0
06-05-20  17:38:44,594815	-1,358534E+0
06-05-20  17:38:44,594820	-1,462623E+0
06-05-20  17:38:44,594825	-1,563783E+0
06-05-20  17:38:44,594830	-1,663318E+0
06-05-20  17:38:44,594835	-1,697797E+0
06-05-20  17:38:44,594840	-1,843845E+0
06-05-20  17:38:44,594845	-1,897191E+0
06-05-20  17:38:44,594850	-1,936224E+0
06-05-20  17:38:44,594855	-1,959318E+0
06-05-20  17:38:44,594860	-1,967450E+0
06-05-20  17:38:44,594865	-1,961595E+0
06-05-20  17:38:44,594870	-1,942404E+0
06-05-20  17:38:44,594875	-1,912478E+0
06-05-20  17:38:44,594880	-1,870193E+0
06-05-20  17:38:44,594885	-1,818149E+0
06-05-20  17:38:44,594890	-1,757647E+0
06-05-20  17:38:44,594895	-1,687063E+0
06-05-20  17:38:44,594900	-1,610948E+0
06-05-20  17:38:44,594905	-1,527352E+0
06-05-20  17:38:44,594910	-1,436601E+0
06-05-20  17:38:44,594915	-1,341620E+0
06-05-20  17:38:44,594920	-1,241110E+0
06-05-20  17:38:44,594925	-1,136697E+0
06-05-20  17:38:44,594930	-1,027404E+0
06-05-20  17:38:44,594935	-9,148589E-1
06-05-20  17:38:44,594940	-8,003619E-1
06-05-20  17:38:44,594945	-6,829375E-1
06-05-20  17:38:44,594950	-5,635615E-1
06-05-20  17:38:44,594955	-4,425590E-1
06-05-20  17:38:44,594960	-3,196049E-1
