waveform	Ch0	
t0	06-05-20  16:38:37,156784	
delta t	5,000000E-6	

time[0]	Ch0
06-05-20  16:38:37,157869	-1,040086E+1
06-05-20  16:38:37,157874	-1,039111E+1
06-05-20  16:38:37,157879	-1,037679E+1
06-05-20  16:38:37,157884	-1,032703E+1
06-05-20  16:38:37,157889	1,063600E+1
06-05-20  16:38:37,157894	1,063600E+1
06-05-20  16:38:37,157899	1,063600E+1
06-05-20  16:38:37,157904	1,063600E+1
06-05-20  16:38:37,157909	1,063600E+1
06-05-20  16:38:37,157914	1,063600E+1
06-05-20  16:38:37,157919	1,063600E+1
06-05-20  16:38:37,157924	1,063600E+1
06-05-20  16:38:37,157929	1,063600E+1
06-05-20  16:38:37,157934	1,063600E+1
06-05-20  16:38:37,157939	1,063600E+1
06-05-20  16:38:37,157944	1,063600E+1
06-05-20  16:38:37,157949	1,063600E+1
06-05-20  16:38:37,157954	1,063600E+1
06-05-20  16:38:37,157959	1,063600E+1
06-05-20  16:38:37,157964	1,063600E+1
06-05-20  16:38:37,157969	1,063600E+1
06-05-20  16:38:37,157974	1,063600E+1
06-05-20  16:38:37,157979	1,063600E+1
06-05-20  16:38:37,157984	1,063600E+1
06-05-20  16:38:37,157989	1,063600E+1
06-05-20  16:38:37,157994	1,063600E+1
06-05-20  16:38:37,157999	1,063600E+1
06-05-20  16:38:37,158004	1,063600E+1
06-05-20  16:38:37,158009	1,063600E+1
06-05-20  16:38:37,158014	1,063600E+1
06-05-20  16:38:37,158019	1,063600E+1
06-05-20  16:38:37,158024	1,063600E+1
06-05-20  16:38:37,158029	1,063600E+1
06-05-20  16:38:37,158034	1,063600E+1
06-05-20  16:38:37,158039	1,063600E+1
06-05-20  16:38:37,158044	1,063600E+1
06-05-20  16:38:37,158049	1,063600E+1
06-05-20  16:38:37,158054	1,063600E+1
06-05-20  16:38:37,158059	1,063600E+1
06-05-20  16:38:37,158064	1,063600E+1
06-05-20  16:38:37,158069	1,063600E+1
06-05-20  16:38:37,158074	1,063600E+1
06-05-20  16:38:37,158079	1,063600E+1
06-05-20  16:38:37,158084	1,063600E+1
06-05-20  16:38:37,158089	1,063600E+1
06-05-20  16:38:37,158094	-1,040054E+1
06-05-20  16:38:37,158099	-1,041973E+1
06-05-20  16:38:37,158104	-1,042006E+1
06-05-20  16:38:37,158109	-1,042103E+1
06-05-20  16:38:37,158114	-1,042071E+1
06-05-20  16:38:37,158119	-1,042103E+1
06-05-20  16:38:37,158124	-1,042201E+1
06-05-20  16:38:37,158129	-1,042168E+1
06-05-20  16:38:37,158134	-1,042103E+1
06-05-20  16:38:37,158139	-1,042168E+1
