time	V(a)-1.5	V(b)-3	V(c)-4.5	V(d)-6	V(out)
0.000000000000000e+000	-5.000000e-001	-2.000000e+000	-3.500000e+000	-5.000000e+000	9.999864e-001
9.999999824516700e-015	-5.100000e-001	-2.010000e+000	-3.510000e+000	-5.010000e+000	9.985986e-001
1.999999964903340e-014	-5.200000e-001	-2.020000e+000	-3.520000e+000	-5.020000e+000	9.970036e-001
3.999999929806680e-014	-5.400000e-001	-2.040000e+000	-3.540000e+000	-5.040000e+000	9.934866e-001
7.999999859613360e-014	-5.800000e-001	-2.080000e+000	-3.580000e+000	-5.080000e+000	9.862909e-001
1.599999971922672e-013	-6.600000e-001	-2.160000e+000	-3.660000e+000	-5.160000e+000	9.722759e-001
3.199999943845344e-013	-8.200000e-001	-2.320000e+000	-3.820000e+000	-5.320000e+000	9.457165e-001
6.399999887690688e-013	-1.140000e+000	-2.640000e+000	-4.140000e+000	-5.640000e+000	8.950393e-001
1.000000000000000e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.395659e-001
1.037501796491895e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.401942e-001
1.112505389475684e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.424208e-001
1.262512575443263e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.478041e-001
1.462284097366134e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.548144e-001
1.725837588098365e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.634804e-001
2.252944569562828e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.791694e-001
3.307158532491752e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.059528e-001
5.415586458349602e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.483337e-001
9.632442310065301e-012	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.008239e+000
1.664605307072714e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.066288e+000
2.425467413145189e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.088488e+000
3.444711289198714e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.047938e+000
4.660313392132405e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	8.659184e-001
5.942405128035849e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	5.516691e-001
7.075893618143726e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.903382e-001
8.539543537699660e-011	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.877803e-002
1.012628286875215e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.645761e-002
1.203336652482426e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	7.386941e-003
1.408097268376049e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.484561e-003
1.817618500163293e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.326046e-004
2.366521343756034e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.701863e-005
3.464327030941516e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.476520e-005
5.414585875464498e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.931371e-005
9.315103564510463e-010	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.157198e-005
1.711613894260239e-009	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.056500e-005
3.271820969878624e-009	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.103076e-005
6.392235121115396e-009	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.080255e-005
4.921875001000001e-003	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	4.087689e-005
5.000000001000001e-003	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	-1.244231e-004
5.000000001100000e-003	-1.400000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.717314e-003
5.000000001300000e-003	-1.200000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.108469e-002
5.000000001603514e-003	-8.964862e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.141289e-002
5.000000001936698e-003	-5.633022e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.169245e-002
5.000000002000000e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.341125e-002
5.000000002014764e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.324143e-002
5.000000002044290e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.289228e-002
5.000000002103343e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.229585e-002
5.000000002221448e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.126714e-002
5.000000002361150e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.008427e-002
5.000000002640553e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.773294e-002
5.000000003199359e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.313813e-002
5.000000004316972e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	1.448020e-002
5.000000006552197e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	-5.000576e-004
5.000000011022648e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	-2.193323e-002
5.000000019963550e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	-3.797839e-002
5.000000035062643e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	2.582254e-002
5.000000057287397e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	3.042125e-001
5.000000081748138e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	7.017825e-001
5.000000100028964e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.038565e-001
5.000000120588107e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.808929e-001
5.000000142363550e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.968339e-001
5.000000168744540e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.994590e-001
5.000000221506522e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999307e-001
5.000000327030484e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999707e-001
5.000000538078408e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999730e-001
5.000000960174255e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999778e-001
5.000001760209464e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999778e-001
5.000003172902667e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
5.000005612871748e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999783e-001
5.000010492809909e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
5.000020252686231e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999784e-001
5.000039772438876e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
5.000078811944166e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
5.625328787347378e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
6.250578762750591e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
6.875828738153803e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
7.501078713557015e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
8.126328688960228e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
8.751578664363439e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
9.376828639766650e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
9.923703639766650e-003	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.000000000000000e-002	-5.000000e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.999049e-001
1.000000000010000e-002	-5.999998e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.963815e-001
1.000000000030000e-002	-7.999996e-001	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.896348e-001
1.000000000070000e-002	-1.199999e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.773188e-001
1.000000000100000e-002	-1.500000e+000	-3.000000e+000	-4.500000e+000	-6.000000e+000	9.692115e-001
1.000000000103134e-002	-1.500000e+000	-2.968660e+000	-4.500000e+000	-6.000000e+000	9.716666e-001
1.000000000109402e-002	-1.500000e+000	-2.905980e+000	-4.500000e+000	-6.000000e+000	9.771979e-001
1.000000000121938e-002	-1.500000e+000	-2.780620e+000	-4.500000e+000	-6.000000e+000	9.889246e-001
1.000000000140579e-002	-1.500000e+000	-2.594215e+000	-4.500000e+000	-6.000000e+000	1.006740e+000
1.000000000162456e-002	-1.500000e+000	-2.375446e+000	-4.500000e+000	-6.000000e+000	1.027804e+000
1.000000000200000e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.063113e+000
1.000000000204375e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.063185e+000
1.000000000213126e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.062643e+000
1.000000000230628e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.060899e+000
1.000000000256664e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.058377e+000
1.000000000299273e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.054648e+000
1.000000000384492e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.048253e+000
1.000000000554928e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.038132e+000
1.000000000895802e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.023354e+000
1.000000001543176e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.005364e+000
1.000000002463355e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.933850e-001
1.000000003506753e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.909830e-001
1.000000004596088e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.932044e-001
1.000000006774758e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.973096e-001
1.000000010187803e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.995692e-001
1.000000016283878e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.000002e+000
1.000000026059876e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999702e-001
1.000000045611873e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999810e-001
1.000000084715865e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999774e-001
1.000000162923852e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999789e-001
1.000000319339824e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999782e-001
1.000000632171768e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999784e-001
1.492187500100000e-002	-1.500000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999784e-001
1.500000000100000e-002	-1.499999e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.000047e+000
1.500000000110000e-002	-1.399999e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.003100e+000
1.500000000130000e-002	-1.200000e+000	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.009119e+000
1.500000000161456e-002	-8.854439e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.018257e+000
1.500000000195477e-002	-5.452264e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.027708e+000
1.500000000200000e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.028890e+000
1.500000000201277e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.028774e+000
1.500000000203830e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.028505e+000
1.500000000208937e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.027988e+000
1.500000000219150e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.027037e+000
1.500000000231572e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.025936e+000
1.500000000256416e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.023885e+000
1.500000000306104e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.020288e+000
1.500000000405479e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.014634e+000
1.500000000604231e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.007340e+000
1.500000001001735e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	1.000672e+000
1.500000001796742e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.974331e-001
1.500000003110351e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.979303e-001
1.500000005098173e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.992585e-001
1.500000008577027e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.998746e-001
1.500000015534733e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999651e-001
1.500000029450146e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999740e-001
1.500000054079461e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999774e-001
1.500000098539283e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999781e-001
1.500000177175207e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999784e-001
1.500000329246439e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500000597907881e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500001124140662e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500002153259284e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500004211496528e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500008327971015e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500016560919989e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.500033026817938e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
1.992805634771879e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999785e-001
2.000000000000000e-002	-5.000000e-001	-2.000000e+000	-4.500000e+000	-6.000000e+000	9.999720e-001
2.000000000010000e-002	-5.999998e-001	-2.100000e+000	-4.500000e+000	-6.000000e+000	9.885498e-001
2.000000000030000e-002	-7.999996e-001	-2.300000e+000	-4.500000e+000	-6.000000e+000	9.665442e-001
2.000000000070000e-002	-1.199999e+000	-2.699999e+000	-4.500000e+000	-6.000000e+000	9.249149e-001
2.000000000100000e-002	-1.499999e+000	-2.999999e+000	-4.500000e+000	-6.000000e+000	8.949629e-001
2.000000000104289e-002	-1.500000e+000	-3.000000e+000	-4.457114e+000	-6.000000e+000	8.961158e-001
2.000000000112866e-002	-1.500000e+000	-3.000000e+000	-4.371342e+000	-6.000000e+000	8.991174e-001
2.000000000130020e-002	-1.500000e+000	-3.000000e+000	-4.199799e+000	-6.000000e+000	9.055447e-001
2.000000000147427e-002	-1.500000e+000	-3.000000e+000	-4.025734e+000	-6.000000e+000	9.116808e-001
2.000000000176620e-002	-1.500000e+000	-3.000000e+000	-3.733800e+000	-6.000000e+000	9.210867e-001
2.000000000200000e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.279477e-001
2.000000000203921e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.283592e-001
2.000000000211763e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.291995e-001
2.000000000227446e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.309070e-001
2.000000000248643e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.331484e-001
2.000000000280575e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.363345e-001
2.000000000344439e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.422497e-001
2.000000000472168e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.530594e-001
2.000000000727626e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.723274e-001
2.000000001238542e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	1.004213e+000
2.000000002033307e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	1.033722e+000
2.000000002865088e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	1.024517e+000
2.000000004121510e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.678090e-001
2.000000005740646e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.247558e-001
2.000000007242448e-002	-1.500000e+000	-3.000000e+000	-3.500000e+000	-6.000000e+000	9.382268e-001
